"Gene","GCF_000022165.1","GCF_000020925.1","GCF_000020885.1","GCF_000007545.1","GCF_000170215.1","GCF_000020745.1","GCF_000171535.2","GCF_000171415.1","GCF_000171515.1"
"AJBGEP_17515",1,1,1,1,1,1,1,1,1
"AJBGEP_17520",1,1,1,1,1,1,1,1,1
"AJBGEP_17525",1,1,1,1,1,1,1,1,1
"AJBGEP_17530",1,1,1,1,1,1,1,1,1
"AJBGEP_17540",1,1,1,1,1,1,1,1,1
"AJBGEP_17555",1,1,1,1,1,1,1,1,1
"AJBGEP_17560",1,1,1,1,1,1,1,1,1
"AJBGEP_17565",1,1,1,1,1,1,1,1,1
"AJBGEP_17570",1,1,1,1,1,1,1,1,1
"AJBGEP_17575",1,1,1,1,1,1,1,1,1
"AJBGEP_17585",1,1,1,1,1,1,1,1,1
"AJBGEP_17590",1,1,1,1,1,1,1,1,1
"AJBGEP_17595",1,1,1,1,1,1,1,1,1
"AJBGEP_17600",1,1,1,1,1,1,1,1,1
"AJBGEP_17605",1,1,1,1,1,1,1,1,1
"AJBGEP_17610",1,1,1,1,1,1,1,1,1
"AJBGEP_17615",1,1,1,1,1,1,1,1,1
"AJBGEP_17620",1,1,1,1,1,1,1,1,1
"AJBGEP_17630",1,1,1,1,1,1,1,1,1
"AJBGEP_17635",1,1,1,1,1,1,1,1,1
"AJBGEP_17640",1,1,1,1,1,1,1,1,1
"AJBGEP_17645",1,1,1,1,1,1,1,1,1
"AJBGEP_17655",1,1,1,1,1,1,1,1,1
"AJBGEP_17660",1,1,1,1,1,1,1,1,1
"AJBGEP_17680",1,1,1,1,1,1,1,1,1
"AJBGEP_17685",1,1,1,1,1,1,1,1,1
"AJBGEP_17690",1,1,1,1,1,1,1,1,1
"AJBGEP_17695",1,1,1,1,1,1,1,1,1
"AJBGEP_17700",1,1,1,1,1,1,1,1,1
"AJBGEP_17705",1,1,1,1,1,1,1,1,1
"AJBGEP_17710",1,1,1,1,1,1,1,1,1
"AJBGEP_17715",1,1,1,1,1,1,1,1,1
"AJBGEP_17720",1,1,1,1,1,1,1,1,1
"AJBGEP_17725",1,1,1,1,1,1,1,1,1
"AJBGEP_17730",1,1,1,1,1,1,1,1,1
"AJBGEP_17735",1,1,1,1,1,1,1,1,1
"AJBGEP_17740",1,1,1,1,1,1,1,1,1
"AJBGEP_17745",1,1,1,1,1,1,1,1,1
"AJBGEP_17750",1,1,1,1,1,1,1,1,1
"AJBGEP_17760",1,1,1,1,1,1,1,1,1
"AJBGEP_17765",1,1,1,1,1,1,1,1,1
"AJBGEP_17770",1,1,1,1,1,1,1,1,1
"AJBGEP_17775",1,1,1,1,1,1,1,1,1
"AJBGEP_17780",1,1,1,1,1,1,1,1,1
"AJBGEP_17785",1,1,1,1,1,1,1,1,1
"AJBGEP_17790",1,1,1,1,1,1,1,1,1
"AJBGEP_17795",1,1,1,1,1,1,1,1,1
"AJBGEP_17800",1,1,1,1,1,1,1,1,1
"AJBGEP_17805",1,1,1,1,1,1,1,1,1
"AJBGEP_17810",1,1,1,1,1,1,1,1,1
"AJBGEP_17815",1,1,1,1,1,1,1,1,1
"AJBGEP_17820",1,1,1,1,1,1,1,1,1
"AJBGEP_17825",1,1,1,1,1,1,1,1,1
"AJBGEP_17835",1,1,1,1,1,1,1,1,1
"AJBGEP_17840",1,1,1,1,1,1,1,1,1
"AJBGEP_17845",1,1,1,1,1,1,1,1,1
"AJBGEP_17850",1,1,1,1,1,1,1,1,1
"AJBGEP_17855",1,1,1,1,1,1,1,1,1
"AJBGEP_17865",1,1,1,1,1,1,1,1,1
"AJBGEP_17870",1,1,1,1,1,1,1,1,1
"AJBGEP_17875",1,1,1,1,1,1,1,1,1
"AJBGEP_17920",1,1,1,1,1,1,1,1,1
"AJBGEP_17935",1,1,1,1,1,1,1,1,1
"AJBGEP_17940",1,1,1,1,1,1,1,1,1
"AJBGEP_17945",1,1,1,1,1,1,1,1,1
"AJBGEP_17950",1,1,1,1,1,1,1,1,1
"AJBGEP_17955",1,1,1,1,1,1,1,1,1
"AJBGEP_19530",1,1,1,1,1,1,1,1,1
"AJBGEP_19535",1,1,1,1,1,1,1,1,1
"AJBGEP_19540",1,1,1,1,1,1,1,1,1
"AJBGEP_19555",1,1,1,1,1,1,1,1,1
"AJBGEP_19560",1,1,1,1,1,1,1,1,1
"AJBGEP_19565",1,1,1,1,1,1,1,1,1
"AJBGEP_19575",1,1,1,1,1,1,1,1,1
"AJBGEP_19590",1,1,1,1,1,1,1,1,1
"AJBGEP_19595",1,1,1,1,1,1,1,1,1
"AJBGEP_19600",1,1,1,1,1,1,1,1,1
"AJBGEP_19605",1,1,1,1,1,1,1,1,1
"AJBGEP_19615",1,1,1,1,1,1,1,1,1
"AJBGEP_19620",1,1,1,1,1,1,1,1,1
"AJBGEP_19625",1,1,1,1,1,1,1,1,1
"AJBGEP_19630",1,1,1,1,1,1,1,1,1
"AJBGEP_19640",1,1,1,1,1,1,1,1,1
"AJBGEP_19645",1,1,1,1,1,1,1,1,1
"AJBGEP_19650",1,1,1,1,1,1,1,1,1
"AJBGEP_19655",1,1,1,1,1,1,1,1,1
"AJBGEP_19660",1,1,1,1,1,1,1,1,1
"AJBGEP_19665",1,1,1,1,1,1,1,1,1
"AJBGEP_19675",1,1,1,1,1,1,1,1,1
"AJBGEP_19685",1,1,1,1,1,1,1,1,1
"AJBGEP_19690",1,1,1,1,1,1,1,1,1
"AJBGEP_19695",1,1,1,1,1,1,1,1,1
"AJBGEP_19705",1,1,1,1,1,1,1,1,1
"AJBGEP_19715",1,1,1,1,1,1,1,1,1
"AJBGEP_19720",1,1,1,1,1,1,1,1,1
"AJBGEP_19725",1,1,1,1,1,1,1,1,1
"AJBGEP_19730",1,1,1,1,1,1,1,1,1
"AJBGEP_19735",1,1,1,1,1,1,1,1,1
"AJBGEP_19770",1,1,1,1,1,1,1,1,1
"AJBGEP_19775",1,1,1,1,1,1,1,1,1
"AJBGEP_19780",1,1,1,1,1,1,1,1,1
"AJBGEP_19785",1,1,1,1,1,1,1,1,1
"AJBGEP_19790",1,1,1,1,1,1,1,1,1
"AJBGEP_19795",1,1,1,1,1,1,1,1,1
"AJBGEP_19800",1,1,1,1,1,1,1,1,1
"AJBGEP_19805",1,1,1,1,1,1,1,1,1
"AJBGEP_19810",1,1,1,1,1,1,1,1,1
"AJBGEP_19815",1,1,1,1,1,1,1,1,1
"AJBGEP_19820",1,1,1,1,1,1,1,1,1
"AJBGEP_19825",1,1,1,1,1,1,1,1,1
"AJBGEP_19830",1,1,1,1,1,1,1,1,1
"AJBGEP_19835",1,1,1,1,1,1,1,1,1
"AJBGEP_19840",1,1,1,1,1,1,1,1,1
"AJBGEP_19845",1,1,1,1,1,1,1,1,1
"AJBGEP_19855",1,1,1,1,1,1,1,1,1
"AJBGEP_19860",1,1,1,1,1,1,1,1,1
"AJBGEP_19865",1,1,1,1,1,1,1,1,1
"AJBGEP_19870",1,1,1,1,1,1,1,1,1
"AJBGEP_19875",1,1,1,1,1,1,1,1,1
"AJBGEP_19885",1,1,1,1,1,1,1,1,1
"AJBGEP_19925",1,1,1,1,1,1,1,1,1
"AJBGEP_19930",1,1,1,1,1,1,1,1,1
"AJBGEP_19935",1,1,1,1,1,1,1,1,1
"AJBGEP_19940",1,1,1,1,1,1,1,1,1
"AJBGEP_19955",1,1,1,1,1,1,1,1,1
"AJBGEP_19960",1,1,1,1,1,1,1,1,1
"AJBGEP_19965",1,1,1,1,1,1,1,1,1
"AJBGEP_19970",1,1,1,1,1,1,1,1,1
"AJBGEP_19975",1,1,1,1,1,1,1,1,1
"AJBGEP_19980",1,1,1,1,1,1,1,1,1
"AJBGEP_19990",1,1,1,1,1,1,1,1,1
"AJBGEP_19995",1,1,1,1,1,1,1,1,1
"AJBGEP_20005",1,1,1,1,1,1,1,1,1
"AJBGEP_20010",1,1,1,1,1,1,1,1,1
"AJBGEP_20020",1,1,1,1,1,1,1,1,1
"AJBGEP_20025",1,1,1,1,1,1,1,1,1
"AJBGEP_20030",1,1,1,1,1,1,1,1,1
"AJBGEP_20035",1,1,1,1,1,1,1,1,1
"AJBGEP_21690",1,1,1,1,1,1,1,1,1
"AJBGEP_21695",1,1,1,1,1,1,1,1,1
"AJBGEP_21700",1,1,1,1,1,1,1,1,1
"AJBGEP_21705",1,1,1,1,1,1,1,1,1
"AJBGEP_21710",1,1,1,1,1,1,1,1,1
"AJBGEP_21715",1,1,1,1,1,1,1,1,1
"AJBGEP_21720",1,1,1,1,1,1,1,1,1
"AJBGEP_21755",1,1,1,1,1,1,1,1,1
"AJBGEP_21760",1,1,1,1,1,1,1,1,1
"AJBGEP_21765",1,1,1,1,1,1,1,1,1
"AJBGEP_21810",1,1,1,1,1,1,1,1,1
"AJBGEP_21815",1,1,1,1,1,1,1,1,1
"AJBGEP_21820",1,1,1,1,1,1,1,1,1
"AJBGEP_21835",1,1,1,1,1,1,1,1,1
"AJBGEP_21855",1,1,1,1,1,1,1,1,1
"AJBGEP_21860",1,1,1,1,1,1,1,1,1
"AJBGEP_21880",1,1,1,1,1,1,1,1,1
"AJBGEP_21885",1,1,1,1,1,1,1,1,1
"AJBGEP_21895",1,1,1,1,1,1,1,1,1
"AJBGEP_21900",1,1,1,1,1,1,1,1,1
"AJBGEP_21905",1,1,1,1,1,1,1,1,1
"AJBGEP_21910",1,1,1,1,1,1,1,1,1
"AJBGEP_21915",1,1,1,1,1,1,1,1,1
"AJBGEP_21920",1,1,1,1,1,1,1,1,1
"AJBGEP_21925",1,1,1,1,1,1,1,1,1
"AJBGEP_21930",1,1,1,1,1,1,1,1,1
"AJBGEP_21940",1,1,1,1,1,1,1,1,1
"AJBGEP_21970",1,1,1,1,1,1,1,1,1
"AJBGEP_21975",1,1,1,1,1,1,1,1,1
"AJBGEP_21980",1,1,1,1,1,1,1,1,1
"AJBGEP_21985",1,1,1,1,1,1,1,1,1
"AJBGEP_21990",1,1,1,1,1,1,1,1,1
"AJBGEP_22000",1,1,1,1,1,1,1,1,1
"AJBGEP_22005",1,1,1,1,1,1,1,1,1
"AJBGEP_22010",1,1,1,1,1,1,1,1,1
"AJBGEP_22015",1,1,1,1,1,1,1,1,1
"AJBGEP_22020",1,1,1,1,1,1,1,1,1
"AJBGEP_22025",1,1,1,1,1,1,1,1,1
"AJBGEP_22030",1,1,1,1,1,1,1,1,1
"AJBGEP_22155",1,1,1,1,1,1,1,1,1
"AJBGEP_22160",1,1,1,1,1,1,1,1,1
"AJBGEP_22170",1,1,1,1,1,1,1,1,1
"AJBGEP_22185",1,1,1,1,1,1,1,1,1
"AJBGEP_22190",1,1,1,1,1,1,1,1,1
"AJBGEP_22195",1,1,1,1,1,1,1,1,1
"AJBGEP_22200",1,1,1,1,1,1,1,1,1
"AJBGEP_22205",1,1,1,1,1,1,1,1,1
"AJBGEP_22210",1,1,1,1,1,1,1,1,1
"AJBGEP_22215",1,1,1,1,1,1,1,1,1
"AJBGEP_22220",1,1,1,1,1,1,1,1,1
"AJBGEP_22225",1,1,1,1,1,1,1,1,1
"AJBGEP_22230",1,1,1,1,1,1,1,1,1
"AJBGEP_22240",1,1,1,1,1,1,1,1,1
"AJBGEP_22245",1,1,1,1,1,1,1,1,1
"AJBGEP_22250",1,1,1,1,1,1,1,1,1
"AJBGEP_22260",1,1,1,1,1,1,1,1,1
"AJBGEP_22265",1,1,1,1,1,1,1,1,1
"AJBGEP_23320",1,1,1,1,1,1,1,1,1
"AJBGEP_23335",1,1,1,1,1,1,1,1,1
"AJBGEP_23340",1,1,1,1,1,1,1,1,1
"AJBGEP_23355",1,1,1,1,1,1,1,1,1
"AJBGEP_23360",1,1,1,1,1,1,1,1,1
"AJBGEP_23365",1,1,1,1,1,1,1,1,1
"AJBGEP_23375",1,1,1,1,1,1,1,1,1
"AJBGEP_23380",1,1,1,1,1,1,1,1,1
"AJBGEP_23385",1,1,1,1,1,1,1,1,1
"AJBGEP_23390",1,1,1,1,1,1,1,1,1
"AJBGEP_23395",1,1,1,1,1,1,1,1,1
"AJBGEP_23405",1,1,1,1,1,1,1,1,1
"AJBGEP_23410",1,1,1,1,1,1,1,1,1
"AJBGEP_23415",1,1,1,1,1,1,1,1,1
"AJBGEP_23420",1,1,1,1,1,1,1,1,1
"AJBGEP_23425",1,1,1,1,1,1,1,1,1
"AJBGEP_23440",1,1,1,1,1,1,1,1,1
"AJBGEP_23445",1,1,1,1,1,1,1,1,1
"AJBGEP_23460",1,1,1,1,1,1,1,1,1
"AJBGEP_23465",1,1,1,1,1,1,1,1,1
"AJBGEP_23470",1,1,1,1,1,1,1,1,1
"AJBGEP_23560",1,1,1,1,1,1,1,1,1
"AJBGEP_23575",1,1,1,1,1,1,1,1,1
"AJBGEP_23600",1,1,1,1,1,1,1,1,1
"AJBGEP_23605",1,1,1,1,1,1,1,1,1
"AJBGEP_23615",1,1,1,1,1,1,1,1,1
"AJBGEP_23620",1,1,1,1,1,1,1,1,1
"AJBGEP_23630",1,1,1,1,1,1,1,1,1
"AJBGEP_23635",1,1,1,1,1,1,1,1,1
"AJBGEP_23640",1,1,1,1,1,1,1,1,1
"AJBGEP_23645",1,1,1,1,1,1,1,1,1
"AJBGEP_23650",1,1,1,1,1,1,1,1,1
"AJBGEP_23655",1,1,1,1,1,1,1,1,1
"AJBGEP_23660",1,1,1,1,1,1,1,1,1
"AJBGEP_23665",1,1,1,1,1,1,1,1,1
"AJBGEP_23670",1,1,1,1,1,1,1,1,1
"AJBGEP_23680",1,1,1,1,1,1,1,1,1
"AJBGEP_23685",1,1,1,1,1,1,1,1,1
"AJBGEP_23735",1,1,1,1,1,1,1,1,1
"AJBGEP_23740",1,1,1,1,1,1,1,1,1
"AJBGEP_23745",1,1,1,1,1,1,1,1,1
"AJBGEP_23750",1,1,1,1,1,1,1,1,1
"AJBGEP_23790",1,1,1,1,1,1,1,1,1
"AJBGEP_23795",1,1,1,1,1,1,1,1,1
"AJBGEP_23800",1,1,1,1,1,1,1,1,1
"AJBGEP_23805",1,1,1,1,1,1,1,1,1
"AJBGEP_23810",1,1,1,1,1,1,1,1,1
"AJBGEP_23815",1,1,1,1,1,1,1,1,1
"AJBGEP_23820",1,1,1,1,1,1,1,1,1
"AJBGEP_23825",1,1,1,1,1,1,1,1,1
"AJBGEP_23830",1,1,1,1,1,1,1,1,1
"AJBGEP_23835",1,1,1,1,1,1,1,1,1
"AJBGEP_23840",1,1,1,1,1,1,1,1,1
"HFCAGB_02855",1,1,1,1,1,1,1,1,1
"HFCAGB_02875",1,1,1,1,1,1,1,1,1
"HFCAGB_02880",1,1,1,1,1,1,1,1,1
"HFCAGB_06120",1,1,1,1,1,1,1,1,1
"HFCAGB_06130",1,1,1,1,1,1,1,1,1
"HFCAGB_06195",1,1,1,1,1,1,1,1,1
"AJBGEP_08915",1,1,1,1,1,1,1,1,1
"AJBGEP_08920",1,1,1,1,1,1,1,1,1
"AJBGEP_09445",1,1,1,1,1,1,1,1,1
"AJBGEP_09450",1,1,1,1,1,1,1,1,1
"AJBGEP_09455",1,1,1,1,1,1,1,1,1
"AJBGEP_09465",1,1,1,1,1,1,1,1,1
"AJBGEP_09470",1,1,1,1,1,1,1,1,1
"AJBGEP_09475",1,1,1,1,1,1,1,1,1
"AJBGEP_09485",1,1,1,1,1,1,1,1,1
"AJBGEP_09490",1,1,1,1,1,1,1,1,1
"AJBGEP_09495",1,1,1,1,1,1,1,1,1
"AJBGEP_09500",1,1,1,1,1,1,1,1,1
"AJBGEP_09505",1,1,1,1,1,1,1,1,1
"AJBGEP_09510",1,1,1,1,1,1,1,1,1
"AJBGEP_09515",1,1,1,1,1,1,1,1,1
"AJBGEP_09520",1,1,1,1,1,1,1,1,1
"AJBGEP_09525",1,1,1,1,1,1,1,1,1
"AJBGEP_09530",1,1,1,1,1,1,1,1,1
"AJBGEP_09535",1,1,1,1,1,1,1,1,1
"AJBGEP_09540",1,1,1,1,1,1,1,1,1
"AJBGEP_09545",1,1,1,1,1,1,1,1,1
"AJBGEP_09565",1,1,1,1,1,1,1,1,1
"AJBGEP_09570",1,1,1,1,1,1,1,1,1
"AJBGEP_09575",1,1,1,1,1,1,1,1,1
"AJBGEP_09580",1,1,1,1,1,1,1,1,1
"AJBGEP_09585",1,1,1,1,1,1,1,1,1
"AJBGEP_09590",1,1,1,1,1,1,1,1,1
"AJBGEP_09595",1,1,1,1,1,1,1,1,1
"AJBGEP_09600",1,1,1,1,1,1,1,1,1
"AJBGEP_09610",1,1,1,1,1,1,1,1,1
"AJBGEP_09615",1,1,1,1,1,1,1,1,1
"AJBGEP_09620",1,1,1,1,1,1,1,1,1
"AJBGEP_09625",1,1,1,1,1,1,1,1,1
"AJBGEP_09630",1,1,1,1,1,1,1,1,1
"AJBGEP_09635",1,1,1,1,1,1,1,1,1
"AJBGEP_09640",1,1,1,1,1,1,1,1,1
"AJBGEP_09645",1,1,1,1,1,1,1,1,1
"AJBGEP_09650",1,1,1,1,1,1,1,1,1
"AJBGEP_09660",1,1,1,1,1,1,1,1,1
"AJBGEP_09665",1,1,1,1,1,1,1,1,1
"AJBGEP_09670",1,1,1,1,1,1,1,1,1
"AJBGEP_09675",1,1,1,1,1,1,1,1,1
"AJBGEP_09680",1,1,1,1,1,1,1,1,1
"AJBGEP_09685",1,1,1,1,1,1,1,1,1
"AJBGEP_09690",1,1,1,1,1,1,1,1,1
"AJBGEP_09695",1,1,1,1,1,1,1,1,1
"AJBGEP_09700",1,1,1,1,1,1,1,1,1
"AJBGEP_09705",1,1,1,1,1,1,1,1,1
"AJBGEP_09710",1,1,1,1,1,1,1,1,1
"AJBGEP_09715",1,1,1,1,1,1,1,1,1
"AJBGEP_09720",1,1,1,1,1,1,1,1,1
"AJBGEP_09725",1,1,1,1,1,1,1,1,1
"AJBGEP_09740",1,1,1,1,1,1,1,1,1
"AJBGEP_09745",1,1,1,1,1,1,1,1,1
"AJBGEP_09755",1,1,1,1,1,1,1,1,1
"AJBGEP_09760",1,1,1,1,1,1,1,1,1
"AJBGEP_09855",1,1,1,1,1,1,1,1,1
"AJBGEP_09860",1,1,1,1,1,1,1,1,1
"AJBGEP_09865",1,1,1,1,1,1,1,1,1
"AJBGEP_09870",1,1,1,1,1,1,1,1,1
"AJBGEP_09875",1,1,1,1,1,1,1,1,1
"AJBGEP_09880",1,1,1,1,1,1,1,1,1
"AJBGEP_09885",1,1,1,1,1,1,1,1,1
"AJBGEP_09890",1,1,1,1,1,1,1,1,1
"AJBGEP_09895",1,1,1,1,1,1,1,1,1
"AJBGEP_09900",1,1,1,1,1,1,1,1,1
"AJBGEP_09905",1,1,1,1,1,1,1,1,1
"AJBGEP_09910",1,1,1,1,1,1,1,1,1
"AJBGEP_09915",1,1,1,1,1,1,1,1,1
"AJBGEP_09920",1,1,1,1,1,1,1,1,1
"AJBGEP_09925",1,1,1,1,1,1,1,1,1
"AJBGEP_09930",1,1,1,1,1,1,1,1,1
"AJBGEP_09935",1,1,1,1,1,1,1,1,1
"AJBGEP_09940",1,1,1,1,1,1,1,1,1
"AJBGEP_09945",1,1,1,1,1,1,1,1,1
"AJBGEP_09950",1,1,1,1,1,1,1,1,1
"AJBGEP_09955",1,1,1,1,1,1,1,1,1
"AJBGEP_11570",1,1,1,1,1,1,1,1,1
"AJBGEP_11595",1,1,1,1,1,1,1,1,1
"AJBGEP_11600",1,1,1,1,1,1,1,1,1
"AJBGEP_11605",1,1,1,1,1,1,1,1,1
"AJBGEP_11610",1,1,1,1,1,1,1,1,1
"AJBGEP_11615",1,1,1,1,1,1,1,1,1
"AJBGEP_11620",1,1,1,1,1,1,1,1,1
"AJBGEP_11625",1,1,1,1,1,1,1,1,1
"AJBGEP_11630",1,1,1,1,1,1,1,1,1
"AJBGEP_11635",1,1,1,1,1,1,1,1,1
"AJBGEP_11640",1,1,1,1,1,1,1,1,1
"AJBGEP_11645",1,1,1,1,1,1,1,1,1
"AJBGEP_11650",1,1,1,1,1,1,1,1,1
"AJBGEP_11660",1,1,1,1,1,1,1,1,1
"AJBGEP_11665",1,1,1,1,1,1,1,1,1
"AJBGEP_11670",1,1,1,1,1,1,1,1,1
"AJBGEP_11675",1,1,1,1,1,1,1,1,1
"AJBGEP_11680",1,1,1,1,1,1,1,1,1
"AJBGEP_11685",1,1,1,1,1,1,1,1,1
"AJBGEP_11690",1,1,1,1,1,1,1,1,1
"AJBGEP_11695",1,1,1,1,1,1,1,1,1
"AJBGEP_11700",1,1,1,1,1,1,1,1,1
"AJBGEP_11710",1,1,1,1,1,1,1,1,1
"AJBGEP_11715",1,1,1,1,1,1,1,1,1
"AJBGEP_11720",1,1,1,1,1,1,1,1,1
"AJBGEP_11725",1,1,1,1,1,1,1,1,1
"AJBGEP_11730",1,1,1,1,1,1,1,1,1
"AJBGEP_11735",1,1,1,1,1,1,1,1,1
"AJBGEP_11740",1,1,1,1,1,1,1,1,1
"AJBGEP_11745",1,1,1,1,1,1,1,1,1
"AJBGEP_11750",1,1,1,1,1,1,1,1,1
"AJBGEP_11755",1,1,1,1,1,1,1,1,1
"AJBGEP_11760",1,1,1,1,1,1,1,1,1
"AJBGEP_11765",1,1,1,1,1,1,1,1,1
"AJBGEP_11770",1,1,1,1,1,1,1,1,1
"AJBGEP_11775",1,1,1,1,1,1,1,1,1
"AJBGEP_11780",1,1,1,1,1,1,1,1,1
"AJBGEP_11785",1,1,1,1,1,1,1,1,1
"AJBGEP_11790",1,1,1,1,1,1,1,1,1
"AJBGEP_11800",1,1,1,1,1,1,1,1,1
"AJBGEP_11805",1,1,1,1,1,1,1,1,1
"AJBGEP_11810",1,1,1,1,1,1,1,1,1
"AJBGEP_11820",1,1,1,1,1,1,1,1,1
"AJBGEP_11825",1,1,1,1,1,1,1,1,1
"AJBGEP_11830",1,1,1,1,1,1,1,1,1
"AJBGEP_11840",1,1,1,1,1,1,1,1,1
"AJBGEP_11845",1,1,1,1,1,1,1,1,1
"AJBGEP_11865",1,1,1,1,1,1,1,1,1
"AJBGEP_11870",1,1,1,1,1,1,1,1,1
"AJBGEP_11880",1,1,1,1,1,1,1,1,1
"AJBGEP_11885",1,1,1,1,1,1,1,1,1
"AJBGEP_11900",1,1,1,1,1,1,1,1,1
"AJBGEP_11905",1,1,1,1,1,1,1,1,1
"AJBGEP_11910",1,1,1,1,1,1,1,1,1
"AJBGEP_11925",1,1,1,1,1,1,1,1,1
"AJBGEP_11935",1,1,1,1,1,1,1,1,1
"AJBGEP_11940",1,1,1,1,1,1,1,1,1
"AJBGEP_11945",1,1,1,1,1,1,1,1,1
"AJBGEP_11950",1,1,1,1,1,1,1,1,1
"AJBGEP_11955",1,1,1,1,1,1,1,1,1
"AJBGEP_11960",1,1,1,1,1,1,1,1,1
"AJBGEP_11970",1,1,1,1,1,1,1,1,1
"AJBGEP_11975",1,1,1,1,1,1,1,1,1
"AJBGEP_11980",1,1,1,1,1,1,1,1,1
"AJBGEP_12075",1,1,1,1,1,1,1,1,1
"AJBGEP_13130",1,1,1,1,1,1,1,1,1
"AJBGEP_13150",1,1,1,1,1,1,1,1,1
"AJBGEP_13155",1,1,1,1,1,1,1,1,1
"AJBGEP_13160",1,1,1,1,1,1,1,1,1
"AJBGEP_13165",1,1,1,1,1,1,1,1,1
"AJBGEP_13175",1,1,1,1,1,1,1,1,1
"AJBGEP_13185",1,1,1,1,1,1,1,1,1
"AJBGEP_13190",1,1,1,1,1,1,1,1,1
"AJBGEP_13205",1,1,1,1,1,1,1,1,1
"AJBGEP_13215",1,1,1,1,1,1,1,1,1
"AJBGEP_13220",1,1,1,1,1,1,1,1,1
"AJBGEP_13225",1,1,1,1,1,1,1,1,1
"AJBGEP_13240",1,1,1,1,1,1,1,1,1
"AJBGEP_13245",1,1,1,1,1,1,1,1,1
"AJBGEP_13255",1,1,1,1,1,1,1,1,1
"AJBGEP_13260",1,1,1,1,1,1,1,1,1
"AJBGEP_13265",1,1,1,1,1,1,1,1,1
"AJBGEP_13270",1,1,1,1,1,1,1,1,1
"AJBGEP_13280",1,1,1,1,1,1,1,1,1
"AJBGEP_13305",1,1,1,1,1,1,1,1,1
"AJBGEP_13310",1,1,1,1,1,1,1,1,1
"AJBGEP_13320",1,1,1,1,1,1,1,1,1
"AJBGEP_13325",1,1,1,1,1,1,1,1,1
"AJBGEP_13330",1,1,1,1,1,1,1,1,1
"AJBGEP_13335",1,1,1,1,1,1,1,1,1
"AJBGEP_13340",1,1,1,1,1,1,1,1,1
"AJBGEP_13345",1,1,1,1,1,1,1,1,1
"AJBGEP_13355",1,1,1,1,1,1,1,1,1
"AJBGEP_13360",1,1,1,1,1,1,1,1,1
"AJBGEP_13365",1,1,1,1,1,1,1,1,1
"AJBGEP_13370",1,1,1,1,1,1,1,1,1
"AJBGEP_13375",1,1,1,1,1,1,1,1,1
"AJBGEP_13380",1,1,1,1,1,1,1,1,1
"AJBGEP_13390",1,1,1,1,1,1,1,1,1
"AJBGEP_13395",1,1,1,1,1,1,1,1,1
"AJBGEP_13400",1,1,1,1,1,1,1,1,1
"AJBGEP_13405",1,1,1,1,1,1,1,1,1
"AJBGEP_13410",1,1,1,1,1,1,1,1,1
"AJBGEP_13425",1,1,1,1,1,1,1,1,1
"AJBGEP_13430",1,1,1,1,1,1,1,1,1
"AJBGEP_13435",1,1,1,1,1,1,1,1,1
"AJBGEP_13465",1,1,1,1,1,1,1,1,1
"AJBGEP_13470",1,1,1,1,1,1,1,1,1
"AJBGEP_13475",1,1,1,1,1,1,1,1,1
"AJBGEP_13480",1,1,1,1,1,1,1,1,1
"AJBGEP_13485",1,1,1,1,1,1,1,1,1
"AJBGEP_13490",1,1,1,1,1,1,1,1,1
"AJBGEP_13500",1,1,1,1,1,1,1,1,1
"AJBGEP_13505",1,1,1,1,1,1,1,1,1
"AJBGEP_13510",1,1,1,1,1,1,1,1,1
"AJBGEP_13515",1,1,1,1,1,1,1,1,1
"AJBGEP_13520",1,1,1,1,1,1,1,1,1
"AJBGEP_13525",1,1,1,1,1,1,1,1,1
"AJBGEP_13530",1,1,1,1,1,1,1,1,1
"AJBGEP_13535",1,1,1,1,1,1,1,1,1
"AJBGEP_13540",1,1,1,1,1,1,1,1,1
"AJBGEP_13545",1,1,1,1,1,1,1,1,1
"AJBGEP_13550",1,1,1,1,1,1,1,1,1
"AJBGEP_13570",1,1,1,1,1,1,1,1,1
"AJBGEP_13580",1,1,1,1,1,1,1,1,1
"AJBGEP_13585",1,1,1,1,1,1,1,1,1
"AJBGEP_13590",1,1,1,1,1,1,1,1,1
"AJBGEP_13595",1,1,1,1,1,1,1,1,1
"AJBGEP_13600",1,1,1,1,1,1,1,1,1
"AJBGEP_13605",1,1,1,1,1,1,1,1,1
"AJBGEP_13610",1,1,1,1,1,1,1,1,1
"AJBGEP_13615",1,1,1,1,1,1,1,1,1
"AJBGEP_13620",1,1,1,1,1,1,1,1,1
"AJBGEP_13625",1,1,1,1,1,1,1,1,1
"AJBGEP_13630",1,1,1,1,1,1,1,1,1
"AJBGEP_13640",1,1,1,1,1,1,1,1,1
"AJBGEP_13645",1,1,1,1,1,1,1,1,1
"AJBGEP_16365",1,1,1,1,1,1,1,1,1
"AJBGEP_16370",1,1,1,1,1,1,1,1,1
"AJBGEP_16375",1,1,1,1,1,1,1,1,1
"AJBGEP_16380",1,1,1,1,1,1,1,1,1
"AJBGEP_16385",1,1,1,1,1,1,1,1,1
"AJBGEP_16395",1,1,1,1,1,1,1,1,1
"AJBGEP_16400",1,1,1,1,1,1,1,1,1
"AJBGEP_16405",1,1,1,1,1,1,1,1,1
"AJBGEP_16410",1,1,1,1,1,1,1,1,1
"AJBGEP_16420",1,1,1,1,1,1,1,1,1
"AJBGEP_16425",1,1,1,1,1,1,1,1,1
