# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_5	cds	1765010	1765378	-	ONMMKP_18045		DUF1090 domain-containing protein	RefSeq:WP_000877297.1, SO:0001217, UniParc:UPI000005A4BD, UniRef:UniRef100_A0A8E6Y513, UniRef:UniRef50_A0A0J5XZD3, UniRef:UniRef90_A0A5Y2P9X5
contig_5	cds	1765523	1765906	-	ONMMKP_18050	mzrA	EnvZ/OmpR regulon moderator MzrA	GO:0005886, GO:0019901, RefSeq:WP_000917516.1, SO:0001217, UniParc:UPI000005A4BC, UniRef:UniRef100_A0A5I5S3H5, UniRef:UniRef50_P42615, UniRef:UniRef90_B5F6N4
contig_5	cds	1765910	1766572	-	ONMMKP_18055	dedA	Membrane integrity protein DedA, putative transporter, DedA/Tvp38 family	COG:COG0586, COG:M, RefSeq:WP_000422143.1, SO:0001217, UniParc:UPI00000CD3D5, UniRef:UniRef100_A0A5I8UMU7, UniRef:UniRef50_P0AA65, UniRef:UniRef90_A0A090UYR8
contig_5	cds	1767022	1768266	-	ONMMKP_18060	sstT	serine/threonine transporter SstT	COG:COG3633, COG:E, GO:0005886, GO:0015171, GO:0015293, GO:0015826, GO:0016020, GO:0032329, RefSeq:WP_000235361.1, SO:0001217, UniParc:UPI00016BEF0E, UniRef:UniRef100_B4TIV3, UniRef:UniRef50_P0AGE5, UniRef:UniRef90_P0AGE5
contig_5	ncRNA	1768439	1768499	+	ONMMKP_18065	STnc310	Salmonella enterica sRNA STnc310	RFAM:RF02067, SO:0000655
contig_5	cds	1768521	1769489	-	ONMMKP_18070	alx	Putative membrane-bound redox modulator Alx	COG:COG0861, COG:P, GO:0005886, KEGG:K05794, RefSeq:WP_001098833.1, SO:0001217, UniParc:UPI00000CD3D3, UniRef:UniRef100_Q8ZLX2, UniRef:UniRef50_P42601, UniRef:UniRef90_Q8ZLX2
contig_5	cds	1769762	1770760	-	ONMMKP_18075	mviM	putative dehydrogenase	COG:COG0673, COG:R, RefSeq:WP_000617682.1, SO:0001217, UniParc:UPI0001604145, UniRef:UniRef100_A0A5W5CUG7, UniRef:UniRef50_A0A089PE75, UniRef:UniRef90_A0A2I5HQW6
contig_5	cds	1770849	1771541	-	ONMMKP_18080	sanA	Uncharacterized periplasmic protein SanA, affects membrane permeability for vancomycin	COG:COG2949, COG:M, RefSeq:WP_000951045.1, SO:0001217, UniParc:UPI000005A4B7, UniRef:UniRef100_A0A5W5RAX1, UniRef:UniRef50_P42598, UniRef:UniRef90_M7S6E5
contig_5	cds	1771693	1772190	-	ONMMKP_18085	ygjP	UTP pyrophosphatase, metal-dependent hydrolase family	COG:COG1451, COG:R, EC:3.6.1.-, KEGG:K07043, RefSeq:WP_000202966.1, SO:0001217, UniParc:UPI000005A4B6, UniRef:UniRef100_A0A8E7D4S2, UniRef:UniRef50_A0A5E7G1E3, UniRef:UniRef90_C0PYZ4
contig_5	cds	1772276	1773412	+	ONMMKP_18090	rlmG	23S rRNA (guanine(1835)-N(2))-methyltransferase RlmG	COG:COG2813, COG:J, EC:2.1.1.174, GO:0003676, GO:0005737, GO:0008990, GO:0031167, GO:0052916, RefSeq:WP_000019983.1, SO:0001217, UniParc:UPI00016BEF0C, UniRef:UniRef100_B4TIU8, UniRef:UniRef50_Q8Z3L8, UniRef:UniRef90_Q8Z3L8
contig_5	cds	1773493	1775511	-	ONMMKP_18095	fadH	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	COG:C, COG:COG1902, RefSeq:WP_000121536.1, SO:0001217, UniParc:UPI00016BEF0B, UniRef:UniRef100_A0A5V3RVS0, UniRef:UniRef50_P42593, UniRef:UniRef90_A0A379W2F2
contig_5	cds	1775681	1777060	-	ONMMKP_18100	ygjG	putrescine aminotransferase	COG:COG4992, COG:E, EC:2.6.1.82, GO:0009447, GO:0019161, GO:0019477, GO:0030170, GO:0033094, RefSeq:WP_001536702.1, SO:0001217, UniParc:UPI0000EAE00F, UniRef:UniRef100_B4TIU6, UniRef:UniRef50_Q8FDF5, UniRef:UniRef90_Q8FDF5
contig_5	cds	1777490	1779010	+	ONMMKP_18105	pAS	PAS domain	COG:COG2202, COG:T, RefSeq:WP_000094651.1, SO:0001217, UniParc:UPI00000CD3CE, UniRef:UniRef100_A0A6M3NKQ9, UniRef:UniRef50_P50466, UniRef:UniRef90_A0A315G566
contig_5	cds	1779398	1780963	+	ONMMKP_18110	tar	Methyl-accepting chemotaxis protein (MCP)	COG:COG0840, COG:T, RefSeq:WP_000478472.1, SO:0001217, UniParc:UPI00000CD3CD, UniRef:UniRef100_A0A630UZ98, UniRef:UniRef50_A0A509BDG3, UniRef:UniRef90_A0A509BDG3
contig_5	cds	1780960	1781604	-	ONMMKP_18115	padR	PadR family transcriptional regulator	SO:0001217, UniParc:UPI000169F44B, UniRef:UniRef100_A0A8E6Y302, UniRef:UniRef50_P64588, UniRef:UniRef90_A0A3E1XGT9
contig_5	cds	1781839	1782606	+	ONMMKP_18120	viuB	NADPH-dependent ferric siderophore reductase, contains FAD-binding and SIP domains	COG:COG2375, COG:P, RefSeq:WP_000213760.1, SO:0001217, UniParc:UPI00000CD3CB, UniRef:UniRef100_A0A3Z3HVY4, UniRef:UniRef50_A0A3P8M030, UniRef:UniRef90_A0A2I5HLF2
contig_5	tRNA	1782686	1782761	-	ONMMKP_18125	trnI	tRNA-Ile2(cat)	SO:0000263
contig_5	cds	1782887	1783393	+	ONMMKP_18130	mug	G/U mismatch-specific DNA glycosylase	COG:COG3663, COG:L, EC:3.2.2.28, GO:0000700, GO:0003677, GO:0004844, GO:0005737, GO:0006285, GO:0008263, GO:0043739, RefSeq:WP_000237776.1, SO:0001217, UniParc:UPI000005A4AF, UniRef:UniRef100_B5F6A8, UniRef:UniRef50_A4WEK3, UniRef:UniRef90_A9N5Z1
contig_5	cds	1783517	1785499	-	ONMMKP_18135	rpoD	RNA polymerase sigma factor RpoD	COG:COG0568, COG:K, GO:0003677, GO:0003700, GO:0005737, GO:0006352, GO:0006355, GO:0016987, RefSeq:WP_001120159.1, SO:0001217, UniParc:UPI0000162292, UniRef:UniRef100_P0A2E4, UniRef:UniRef50_P00579, UniRef:UniRef90_P0A2E4
contig_5	cds	1785514	1787259	-	ONMMKP_18140	dnaG	DNA primase	COG:COG0358, COG:L, EC:2.7.7.101, GO:0000428, GO:0003677, GO:0003896, GO:0005737, GO:0006269, GO:0008270, GO:1990077, RefSeq:WP_000918865.1, SO:0001217, UniParc:UPI00001321ED, UniRef:UniRef100_P07362, UniRef:UniRef50_P07362, UniRef:UniRef90_P07362
contig_5	cds	1787495	1787710	-	ONMMKP_18145	rpsU	30S ribosomal protein S21	GO:0000314, GO:0003735, GO:0005840, GO:0006412, GO:0022627, GO:1990904, RefSeq:WP_001144069.1, SO:0001217, UniParc:UPI000005A4AC, UniRef:UniRef100_A8APV6, UniRef:UniRef50_A8APV6, UniRef:UniRef90_A8APV6
contig_5	cds	1787938	1788951	+	ONMMKP_18150	tsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	COG:COG0533, COG:J, EC:2.3.1.234, GO:0002949, GO:0005506, GO:0005737, GO:0006400, GO:0061711, RefSeq:WP_001264394.1, SO:0001217, UniParc:UPI000012B2F9, UniRef:UniRef100_B5F6A4, UniRef:UniRef50_Q2S8V7, UniRef:UniRef90_B5F6A4
contig_5	cds	1789202	1789813	-	ONMMKP_18155	plsY	glycerol-3-phosphate 1-O-acyltransferase PlsY	COG:COG0344, COG:I, EC:2.3.1.15, EC:2.3.1.275, GO:0004366, GO:0005886, GO:0006654, GO:0008374, GO:0008654, GO:0043772, GO:0102420, KEGG:K08591, RefSeq:WP_001272784.1, SO:0001217, UniParc:UPI000005A4AA, UniRef:UniRef100_B4TVU1, UniRef:UniRef50_B7LQD7, UniRef:UniRef90_B4TVU1
contig_5	cds	1789920	1790279	+	ONMMKP_18160	folB	bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase	COG:COG1539, COG:H, EC:4.1.2.25, EC:5.1.99.8, GO:0004150, GO:0006760, RefSeq:WP_000355776.1, SO:0001217, UniParc:UPI000160409A, UniRef:UniRef100_A0A8E7CR02, UniRef:UniRef50_P0AC17, UniRef:UniRef90_A0A2S4QE85
contig_5	cds	1790377	1791198	+	ONMMKP_18165	bacA	undecaprenyl-diphosphate phosphatase	COG:COG1968, COG:I, EC:3.6.1.27, GO:0005886, GO:0008360, GO:0009252, GO:0016020, GO:0016311, GO:0046677, GO:0050380, GO:0071555, RefSeq:WP_001281933.1, SO:0001217, UniParc:UPI000005A4A8, UniRef:UniRef100_B5F6A1, UniRef:UniRef50_Q57JQ4, UniRef:UniRef90_Q57JQ4
contig_5	cds	1791303	1792544	-	ONMMKP_18170	cca	multifunctional CCA addition/repair protein	COG:COG0617, COG:J, EC:2.7.7.72, EC:3.1.3.-, EC:3.1.4.-, GO:0000049, GO:0000287, GO:0001680, GO:0003723, GO:0004112, GO:0004810, GO:0005524, GO:0016791, GO:0042245, RefSeq:WP_000708447.1, SO:0001217, UniParc:UPI000169EB72, UniRef:UniRef100_B5F6A0, UniRef:UniRef50_Q5ZRX9, UniRef:UniRef90_Q8ZLY4
contig_5	cds	1792607	1793221	-	ONMMKP_18175	ygiM	TIGR04211 family SH3 domain-containing protein	COG:COG3103, COG:R, RefSeq:WP_001125344.1, SO:0001217, UniParc:UPI000005A4A6, UniRef:UniRef100_A0A5I5V5V5, UniRef:UniRef50_P0ADU0, UniRef:UniRef90_A0A0F6TZT6
contig_5	cds	1793463	1794764	+	ONMMKP_18180	pPPi	Inorganic triphosphatase YgiF, contains CYTH and CHAD domains	COG:COG3025, COG:P, RefSeq:WP_000046215.1, SO:0001217, UniParc:UPI00016C1C67, UniRef:UniRef100_A0A625YT68, UniRef:UniRef50_P30871, UniRef:UniRef90_A0A447PXW3
contig_5	cds	1794882	1797725	+	ONMMKP_18185	glnE	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	COG:COG1391, COG:O, EC:2.7.7.42, EC:2.7.7.89, GO:0000287, GO:0000820, GO:0005524, GO:0008152, GO:0008882, GO:0047388, RefSeq:WP_000188295.1, SO:0001217, UniParc:UPI00016BEA40, UniRef:UniRef100_B4TI52, UniRef:UniRef50_Q8FDH4, UniRef:UniRef90_Q8ZLY6
contig_5	cds	1797773	1799206	+	ONMMKP_18190	hldE	bifunctional D-glycero-beta-D-manno-heptose-7-phosphate kinase/D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase HldE	COG:COG2870, COG:M, EC:2.7.1.167, EC:2.7.7.70, GO:0005524, GO:0005975, GO:0009058, GO:0016773, GO:0016779, GO:0033785, GO:0033786, GO:0097171, RefSeq:WP_000867682.1, SO:0001217, UniParc:UPI000005A4A3, UniRef:UniRef100_B5F696, UniRef:UniRef50_O05074, UniRef:UniRef90_A6TE31
contig_5	ncRNA	1799291	1799440	+	ONMMKP_18195	SIB_RNA	Short Intergenic Abundant RNA	RFAM:RF00113, SO:0000655
contig_5	sorf	1799366	1799425	-	ONMMKP_18200		Type I toxin-antitoxin system Ibs family toxin	RefSeq:WP_111754053.1, SO:0001217, UniParc:UPI000DBE0BB7, UniRef:UniRef100_A0A5W5AFH1, UniRef:UniRef50_A0A2C9NVH7, UniRef:UniRef90_A0A2C9NVH7
contig_5	cds	1799665	1801344	-	ONMMKP_18205	yqiK	Flotillin family inner membrane protein YqiK	COG:COG2268, COG:S, GO:0005829, GO:0005886, GO:0045121, GO:0072659, RefSeq:WP_000342879.1, SO:0001217, UniParc:UPI0001604094, UniRef:UniRef100_A0A3Z3HW17, UniRef:UniRef50_P77306, UniRef:UniRef90_P77306
contig_5	cds	1801363	1801983	-	ONMMKP_18210		DUF1449 domain-containing protein	RefSeq:WP_000171739.1, SO:0001217, UniParc:UPI00000CD3C6, UniRef:UniRef100_A0A3U7XUC8, UniRef:UniRef50_P76657, UniRef:UniRef90_A0A2C9NWN1
contig_5	cds	1802247	1802450	+	ONMMKP_18215	glgS	cell surface composition regulator GlgS	GO:1900191, GO:1902201, SO:0001217, UniParc:UPI000012B5DC, UniRef:UniRef100_Q57JR3, UniRef:UniRef50_Q7UBJ0, UniRef:UniRef90_Q5PC89
contig_5	cds	1802524	1802823	-	ONMMKP_18220	ubiK	Ubiquinone biosynthesis accessory factor UbiK	COG:COG2960, COG:H, GO:0005829, GO:0006744, RefSeq:WP_000566825.1, SO:0001217, UniParc:UPI0000227EB8, UniRef:UniRef100_Q8ZLY9, UniRef:UniRef50_Q46868, UniRef:UniRef90_Q8ZLY9
contig_5	ncRNA-region	1802956	1803154	+			FMN riboswitch (RFN element)	RFAM:RF00050, SO:0000035
contig_5	cds	1803260	1803913	+	ONMMKP_18225	ribB	3,4-dihydroxy-2-butanone 4-phosphate synthase	COG:COG0108, COG:H, EC:4.1.99.12, GO:0000287, GO:0005829, GO:0008686, GO:0009231, GO:0030145, RefSeq:WP_001076978.1, SO:0001217, UniParc:UPI000005A49E, UniRef:UniRef100_B5F690, UniRef:UniRef50_P16448, UniRef:UniRef90_B7LQC3
contig_5	cds	1804084	1804761	-	ONMMKP_18230	dsbI	protein-disulfide oxidoreductase DsbI	COG:COG1495, COG:O, GO:0005886, GO:0006457, GO:0015035, RefSeq:WP_000345576.1, SO:0001217, UniParc:UPI000005A49D, UniRef:UniRef100_Q57JR8, UniRef:UniRef50_Q9XDP0, UniRef:UniRef90_Q57JR8
contig_5	cds	1804776	1805447	-	ONMMKP_18235	dsbL	Thiol:disulfide interchange protein DsbL	COG:COG2761, COG:O, GO:0015035, GO:0042597, RefSeq:WP_000096230.1, SO:0001217, UniParc:UPI00000CD3C4, UniRef:UniRef100_A0A8E7CRC3, UniRef:UniRef50_P0A4L7, UniRef:UniRef90_Q9XDP1
contig_5	cds	1805467	1807263	-	ONMMKP_18240	assT	Arylsulfate sulfotransferase AssT	RefSeq:WP_000460259.1, SO:0001217, UniParc:UPI0001603FF5, UniRef:UniRef100_A0A5X3QWC6, UniRef:UniRef50_Q8FDI4, UniRef:UniRef90_Q939L2
contig_5	cds	1807906	1808679	-	ONMMKP_18245	zupT	zinc transporter ZupT	COG:COG0428, COG:P, GO:0005385, GO:0005886, GO:0046872, RefSeq:WP_000115871.1, SO:0001217, UniParc:UPI000169EA54, UniRef:UniRef100_A0A3U7XUD2, UniRef:UniRef50_Q32BU5, UniRef:UniRef90_Q32BU5
contig_5	cds	1808820	1809608	+	ONMMKP_18250	ygiD	4,5-DOPA dioxygenase extradiol	COG:COG3384, COG:Q, EC:1.13.11.29, RefSeq:WP_001536714.1, SO:0001217, UniParc:UPI00016BE8E7, UniRef:UniRef100_A0A3R1D624, UniRef:UniRef50_P24197, UniRef:UniRef90_A0A379QFY9
contig_5	cds	1809670	1810833	-	ONMMKP_18255	gsp	Glutathionylspermidine synthase, CHAP domain	COG:COG0754, COG:E, RefSeq:WP_000442833.1, SO:0001217, UniParc:UPI000005A498, UniRef:UniRef100_A0A5H8JLQ2, UniRef:UniRef50_P0ADT7, UniRef:UniRef90_A0A200NXS4
contig_5	cds	1810839	1811510	-	ONMMKP_18260	ygiB	DUF1190 domain-containing protein	COG:COG5463, COG:S, GO:0009279, GO:0044010, RefSeq:WP_000831528.1, SO:0001217, UniParc:UPI000005A497, UniRef:UniRef100_B5F680, UniRef:UniRef50_Q32BU3, UniRef:UniRef90_Q32BU3
contig_5	cds	1811723	1813192	-	ONMMKP_18265	tolC	outer membrane channel protein TolC	COG:COG1538, COG:M, GO:0009279, GO:0015562, GO:0046677, GO:0055085, SO:0001217, UniParc:UPI00016024FB, UniRef:UniRef100_A0A5Y7UXP0, UniRef:UniRef50_P02930, UniRef:UniRef90_Q54001
contig_5	cds	1813399	1814031	+	ONMMKP_18270	nudF	ADP-ribose diphosphatase	COG:COG0494, COG:V, EC:3.6.1.13, GO:0016787, GO:0046872, RefSeq:WP_001231950.1, SO:0001217, UniParc:UPI00004F802A, UniRef:UniRef100_A0A1S0ZBK6, UniRef:UniRef50_P83843, UniRef:UniRef90_A0A2I5HLI2
contig_5	cds	1814028	1814450	+	ONMMKP_18275	yqiB	DUF1249 domain-containing protein	COG:COG3151, COG:S, KEGG:K09920, RefSeq:WP_000833401.1, SO:0001217, UniParc:UPI00016C1DAA, UniRef:UniRef100_A0A5V1RMH6, UniRef:UniRef50_P0ADU9, UniRef:UniRef90_P0ADU9
contig_5	cds	1814475	1815302	+	ONMMKP_18280	cpdA	3',5'-cyclic-AMP phosphodiesterase	EC:3.1.4.53, GO:0000166, GO:0004115, GO:0008198, RefSeq:WP_000444735.1, SO:0001217, UniParc:UPI00000CD3BE, UniRef:UniRef100_A0A5I8V0A5, UniRef:UniRef50_P0AEW5, UniRef:UniRef90_P0AEW5
contig_5	cds	1815302	1815883	+	ONMMKP_18285	yqiA	esterase YqiA	COG:COG3150, COG:R, RefSeq:WP_000105725.1, SO:0001217, UniParc:UPI000005A492, UniRef:UniRef100_A0A8E6XCQ4, UniRef:UniRef50_C7BKB9, UniRef:UniRef90_A0A2S8DX28
contig_5	cds	1815911	1817803	+	ONMMKP_18290	parE_V521F	DNA topoisomerase 4 subunit B	BlastRules:WP_000195318, COG:COG0187, COG:L, EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0006265, GO:0007059, GO:0009340, GO:0046872, RefSeq:WP_000195318.1, SO:0001217, UniParc:UPI000005A491, UniRef:UniRef100_P0A2I6, UniRef:UniRef50_P20083, UniRef:UniRef90_P20083
contig_5	cds	1817928	1818242	-	ONMMKP_18295	ygiN	putative quinol monooxygenase YgiN	COG:C, COG:COG1359, EC:1.-.-.-, GO:0016491, RefSeq:WP_000958587.1, SO:0001217, UniParc:UPI000005A490, UniRef:UniRef100_A0A8E6XCT8, UniRef:UniRef50_P0ADU3, UniRef:UniRef90_P0ADU3
contig_5	cds	1818274	1818855	-	ONMMKP_18300	mdaB	Putative NADPH-quinone reductase (modulator of drug activity B)	COG:COG2249, COG:R, RefSeq:WP_000065416.1, SO:0001217, UniParc:UPI00000D75C0, UniRef:UniRef100_A0A8E6XCQ3, UniRef:UniRef50_Q09677, UniRef:UniRef90_A8APQ9
contig_5	cds	1818962	1820311	-	ONMMKP_18305	qseC	Sensor protein QseC	RefSeq:WP_000779333.1, SO:0001217, UniParc:UPI00016C1DAB, UniRef:UniRef100_A0A5I9DHK5, UniRef:UniRef90_Q8ZLZ9
contig_5	cds	1820308	1820967	-	ONMMKP_18310	qseB	quorum sensing response regulator transcription factor QseB	COG:COG0745, COG:TK, GO:0000156, GO:0000976, GO:0005829, GO:0006355, GO:0032993, RefSeq:WP_001221574.1, SO:0001217, UniParc:UPI000005A48E, UniRef:UniRef100_P66796, UniRef:UniRef50_P52076, UniRef:UniRef90_P66796
contig_5	cds	1821119	1821511	+	ONMMKP_18315	ydeI	putative periplasmic protein YdeI with OB-fold, BOF family	COG:COG3111, COG:S, RefSeq:WP_000731552.1, SO:0001217, UniParc:UPI000005A48D, UniRef:UniRef100_A0A3V7PI78, UniRef:UniRef50_A0A3S6F3Q8, UniRef:UniRef90_A0A078LGC2
contig_5	cds	1821583	1822449	+	ONMMKP_18320	sbmC	DNA gyrase inhibitor GyrI/SbmC	COG:COG3449, COG:L, RefSeq:WP_000998807.1, SO:0001217, UniParc:UPI00016C1DAC, UniRef:UniRef100_A0A3U9QZS7, UniRef:UniRef50_A0A378A603, UniRef:UniRef90_A0A7D8EP16
contig_5	cds	1822560	1824818	+	ONMMKP_18325	parC	DNA topoisomerase IV subunit A	COG:COG0188, COG:L, EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005694, GO:0005737, GO:0006265, GO:0007059, GO:0009330, GO:0009340, GO:0019897, RefSeq:WP_001281906.1, SO:0001217, UniParc:UPI00016C1DAD, UniRef:UniRef100_A0A3Z0BGS0, UniRef:UniRef50_P26973, UniRef:UniRef90_P26973
contig_5	cds	1825075	1825812	+	ONMMKP_18330	plsC	1-acylglycerol-3-phosphate O-acyltransferase	COG:COG0204, COG:I, EC:2.3.1.51, GO:0003841, GO:0005886, GO:0006654, GO:0016024, RefSeq:WP_000965730.1, SO:0001217, UniParc:UPI000005A48A, UniRef:UniRef100_P0A258, UniRef:UniRef50_P26647, UniRef:UniRef90_P26647
contig_5	cds	1825886	1827298	+	ONMMKP_18335	ftsP	cell division protein FtsP	COG:COG2132, COG:DPM, GO:0005507, GO:0016491, GO:0030288, GO:0032153, GO:0043093, RefSeq:WP_000010658.1, SO:0001217, UniParc:UPI000005A489, UniRef:UniRef100_P0A1C6, UniRef:UniRef50_P26648, UniRef:UniRef90_P0A1C6
contig_5	cds	1827343	1828650	-	ONMMKP_18340	dctQ	TRAP-type C4-dicarboxylate transport system, large permease component	COG:COG1593, COG:G, RefSeq:WP_000345259.1, SO:0001217, UniParc:UPI000169E676, UniRef:UniRef100_A0A3V9CCD1, UniRef:UniRef50_P40800, UniRef:UniRef90_A0A3V9CCD1
contig_5	cds	1828661	1829143	-	ONMMKP_18345	dctM	TRAP-type C4-dicarboxylate transport system, small permease component YiaM	COG:COG3090, COG:G, RefSeq:WP_001221825.1, SO:0001217, UniParc:UPI000169E677, UniRef:UniRef100_A0A8E6XD06, UniRef:UniRef50_A0A444RG84, UniRef:UniRef90_A0A3W1F9S1
contig_5	cds	1829185	1830168	-	ONMMKP_18350	dctP	TRAP-type C4-dicarboxylate transport system, periplasmic component	COG:COG1638, COG:G, RefSeq:WP_000799368.1, SO:0001217, UniParc:UPI00016C1EDC, UniRef:UniRef100_A0A3U4NVI8, UniRef:UniRef50_A0A6N3HBZ9, UniRef:UniRef90_G5R5M1
contig_5	cds	1830656	1832827	+	ONMMKP_18355	ygiQ	YgiQ family radical SAM protein	COG:COG1032, COG:R, GO:0003824, GO:0005506, GO:0051539, GO:1904047, RefSeq:WP_001274458.1, SO:0001217, UniParc:UPI00000CD3B9, UniRef:UniRef100_Q8ZM03, UniRef:UniRef50_Q46861, UniRef:UniRef90_Q46861
contig_5	cds	1833030	1833224	+	ONMMKP_18360		Cardiolipin synthase N-terminal domain-containing protein	RefSeq:WP_000525382.1, SO:0001217, UniParc:UPI0001603F43, UniRef:UniRef100_A0A5I3FF14, UniRef:UniRef50_A0A6X6QRN5, UniRef:UniRef90_A0A6X6QRN5
contig_5	cds	1833382	1833837	-	ONMMKP_18365	hinT	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family	COG:COG0537, COG:FR, RefSeq:WP_000128242.1, SO:0001217, UniParc:UPI00000CD3B8, UniRef:UniRef100_A0A8E6Y6T4, UniRef:UniRef50_A0A0H2VRC0, UniRef:UniRef90_A0A0H2VRC0
contig_5	cds	1833882	1835336	-	ONMMKP_18370	citT	Di- and tricarboxylate antiporter	COG:COG0471, COG:G, RefSeq:WP_000818493.1, SO:0001217, UniParc:UPI00004F8020, UniRef:UniRef100_A0A3Z3HW58, UniRef:UniRef50_A0A084A281, UniRef:UniRef90_A9MQJ0
contig_5	cds	1835533	1836360	-	ONMMKP_18375	dkgA	2,5-didehydrogluconate reductase DkgA	COG:COG0656, COG:Q, EC:1.1.1.346, GO:0004032, GO:0005829, GO:0019853, GO:0050580, GO:0051596, RefSeq:WP_000013100.1, SO:0001217, UniParc:UPI0000129447, UniRef:UniRef100_Q8ZM06, UniRef:UniRef50_Q46857, UniRef:UniRef90_Q46857
contig_5	cds	1836466	1837629	-	ONMMKP_18380	yqhD	alcohol dehydrogenase	COG:C, COG:COG1979, EC:1.1.-.-, EC:1.1.1.2, GO:0046872, GO:1990362, KEGG:K08325, RefSeq:WP_001058720.1, SO:0001217, UniParc:UPI00016BEE73, UniRef:UniRef100_A0A5I9ZJ76, UniRef:UniRef50_Q46856, UniRef:UniRef90_A0A379W2V2
contig_5	cds	1837804	1838721	+	ONMMKP_18385	araC	AraC-type DNA-binding domain and AraC-containing proteins	COG:COG2207, COG:K, RefSeq:WP_000759290.1, SO:0001217, UniParc:UPI000169E808, UniRef:UniRef100_A0A3T3ENB4, UniRef:UniRef50_Q46855, UniRef:UniRef90_A0A655C2Y4
contig_5	cds	1838785	1839444	-	ONMMKP_18390	yghB	Inner membrane protein YghB	COG:COG0586, COG:M, GO:0005886, RefSeq:WP_000268441.1, SO:0001217, UniParc:UPI000005A47F, UniRef:UniRef100_P0A1F5, UniRef:UniRef50_P0AA65, UniRef:UniRef90_P0AA62
contig_5	cds	1839584	1840771	-	ONMMKP_18395	metC	cystathionine beta-lyase	COG:COG0626, COG:E, EC:4.4.1.13, GO:0004121, GO:0005737, GO:0006520, GO:0009086, GO:0019346, GO:0019450, GO:0030170, GO:0047804, RefSeq:WP_000130261.1, SO:0001217, UniParc:UPI00016C1EDD, UniRef:UniRef100_A0A5V1RL79, UniRef:UniRef50_P06721, UniRef:UniRef90_P18949
contig_5	cds	1840893	1841030	+	ONMMKP_18400		Inner membrane protein	SO:0001217, UniParc:UPI0001811791, UniRef:UniRef100_A0A3T3ENF9, UniRef:UniRef50_A0A855EYZ4, UniRef:UniRef90_S5N086
contig_5	cds	1841023	1841757	+	ONMMKP_18405	exbB	tol-pal system-associated acyl-CoA thioesterase	COG:COG0811, COG:U, EC:3.1.2.-, GO:0005886, GO:0017038, GO:0022857, GO:0043213, GO:0055085, RefSeq:WP_000527859.1, SO:0001217, UniParc:UPI000005A47C, UniRef:UniRef100_P0A1H8, UniRef:UniRef50_P0A1H8, UniRef:UniRef90_P0A1H8
contig_5	cds	1841764	1842189	+	ONMMKP_18410	exbD	TonB system transport protein ExbD	COG:COG0848, COG:U, GO:0005886, GO:0015031, GO:0022857, GO:0043213, GO:0055085, RefSeq:WP_001251476.1, SO:0001217, UniParc:UPI000005A47B, UniRef:UniRef100_A0A3T3ENE6, UniRef:UniRef50_P0ABV4, UniRef:UniRef90_P0ABV4
contig_5	cds	1842303	1843187	-	ONMMKP_18415	yghA	SDR family oxidoreductase	EC:1.-.-.-, GO:0008106, GO:0016616, RefSeq:WP_000019032.1, SO:0001217, UniParc:UPI00000CD3B4, UniRef:UniRef100_A0A5W7ME50, UniRef:UniRef50_P0AG85, UniRef:UniRef90_P0AG85
contig_5	cds	1843311	1843715	-	ONMMKP_18420		Cytoplasmic protein	RefSeq:WP_000665658.1, SO:0001217, UniParc:UPI00004F8019, UniRef:UniRef100_A0A3U7XUH1, UniRef:UniRef50_A0A090V0X3, UniRef:UniRef90_C0PYD7
contig_5	cds	1843702	1844112	-	ONMMKP_18425		Cytoplasmic protein	RefSeq:WP_000936446.1, SO:0001217, UniParc:UPI000169EC9F, UniRef:UniRef100_A0A3V7PHZ3, UniRef:UniRef50_A0A0F6TZ50, UniRef:UniRef90_A0A2T8MER6
contig_5	cds	1844216	1844719	+	ONMMKP_18430		RNA helicase	SO:0001217, UniParc:UPI00016C1EDE, UniRef:UniRef100_A0A5Y7Y3M7, UniRef:UniRef50_D4BJT2, UniRef:UniRef90_A0A6C8GDS2
contig_5	cds	1844998	1845492	+	ONMMKP_18435	yqhA	UPF0114 protein YqhA	COG:COG2862, COG:S, GO:0005886, RefSeq:WP_000439338.1, SO:0001217, UniParc:UPI00016C1EDF, UniRef:UniRef100_A0A5V1RNZ8, UniRef:UniRef50_Q8FDL6, UniRef:UniRef90_Q8FDL6
