"Gene","GCF_000022165.1","GCF_000020925.1","GCF_000020885.1","GCF_000007545.1","GCF_000170215.1","GCF_000020745.1","GCF_000171535.2","GCF_000171415.1","GCF_000171515.1"
"ONMMKP_14870",0,0,0,0,0,1,1,0,0
"ONMMKP_14875",0,0,0,0,0,0,1,0,0
"ONMMKP_14880",0,0,0,0,0,0,1,0,0
"ONMMKP_14885",0,0,0,0,0,0,1,0,0
"ONMMKP_14890",0,0,0,0,0,0,1,0,0
"ONMMKP_14895",0,0,0,0,0,0,1,0,0
"ONMMKP_14900",0,0,0,0,0,0,1,0,0
"ONMMKP_14905",0,0,0,0,0,0,1,0,0
"ONMMKP_14910",0,0,0,0,0,0,1,0,0
"ONMMKP_14915",0,0,0,0,0,0,1,0,0
"ONMMKP_14920",0,0,0,0,0,0,1,0,0
"ONMMKP_14925",0,0,0,0,0,0,1,0,0
"ONMMKP_14930",0,0,0,0,0,0,1,0,0
"ONMMKP_14935",0,0,0,0,0,0,1,0,0
"ONMMKP_14940",0,0,0,0,0,0,1,0,0
"ONMMKP_14945",0,0,0,0,0,0,1,0,0
"ONMMKP_14950",0,0,0,0,0,0,1,0,0
"ONMMKP_14955",0,0,0,0,0,0,1,0,0
"ONMMKP_14960",0,0,0,0,0,0,1,0,0
"ONMMKP_14965",0,0,0,0,0,0,1,0,0
"ONMMKP_14970",0,0,0,0,0,0,1,0,0
"ONMMKP_14975",0,0,0,0,0,0,1,0,0
"ONMMKP_14980",0,0,0,0,0,0,1,0,0
"ONMMKP_14985",0,0,0,0,0,0,1,0,0
"ONMMKP_15030",0,0,1,0,0,0,1,0,0
"ONMMKP_19610",0,0,0,0,0,1,1,0,0
"ONMMKP_21690",0,0,0,0,0,0,1,0,0
"ONMMKP_23355",0,0,0,0,0,0,1,0,0
"ONMMKP_23550",0,0,1,1,0,0,1,1,0
"ONMMKP_23555",0,0,0,0,0,0,1,1,0
"ONMMKP_23560",0,0,0,0,0,0,1,0,0
"IKCLMC_01010",0,0,0,0,0,0,0,1,0
"IKCLMC_01015",0,0,0,0,0,0,0,1,0
"IKCLMC_01020",0,0,0,0,0,0,0,1,0
"IKCLMC_01080",0,0,0,0,0,0,0,1,0
"IKCLMC_01285",0,0,0,0,0,0,0,1,0
"IKCLMC_01290",0,0,0,0,0,0,0,1,0
"IKCLMC_01310",1,0,0,0,0,0,0,1,0
"IKCLMC_01315",1,0,0,0,0,0,0,1,0
"IKCLMC_01320",1,0,0,0,0,0,0,1,0
"IKCLMC_01325",1,0,0,0,0,0,0,1,0
"IKCLMC_01330",1,0,0,0,0,0,0,1,0
"IKCLMC_01340",1,0,0,0,0,0,0,1,0
"IKCLMC_01350",1,0,0,0,0,0,0,1,0
"IKCLMC_01355",1,0,0,0,0,0,0,1,0
"IKCLMC_01385",1,0,0,0,0,1,0,1,1
"IKCLMC_01405",1,0,0,0,0,0,0,1,0
"IKCLMC_01420",1,0,0,0,0,0,0,1,0
"IKCLMC_01445",1,0,0,0,1,0,1,1,1
"IKCLMC_04715",0,0,0,0,0,0,0,1,0
"IKCLMC_04720",0,0,0,0,0,0,0,1,0
"IKCLMC_04725",0,0,0,0,0,0,0,1,0
"IKCLMC_04730",0,0,0,0,0,0,0,1,0
"IKCLMC_04735",0,0,0,0,0,0,0,1,0
"IKCLMC_04755",1,0,0,0,0,0,0,1,0
"IKCLMC_04760",1,0,0,0,0,0,0,1,0
"IKCLMC_04765",1,0,0,0,1,0,0,1,0
"IKCLMC_04775",1,0,0,0,1,0,0,1,0
"IKCLMC_05045",0,0,0,0,1,0,0,1,0
"IKCLMC_05080",1,0,1,0,1,0,1,1,1
"IKCLMC_07065",0,0,0,0,0,0,0,1,0
"IKCLMC_07070",0,0,0,0,0,0,0,1,0
"IKCLMC_07075",0,0,0,0,0,0,0,1,0
"IKCLMC_07080",0,0,0,0,0,0,0,1,0
"IKCLMC_07085",0,0,0,0,0,0,0,1,0
"IKCLMC_07090",0,0,0,0,0,0,0,1,0
"IKCLMC_09300",0,0,0,0,0,0,0,1,0
"IKCLMC_09305",0,0,0,0,0,0,1,1,0
"IKCLMC_13670",0,0,0,0,0,0,0,1,0
"IKCLMC_15850",1,1,1,1,1,1,0,1,1
"IKCLMC_19790",0,0,0,0,0,0,0,1,1
"IKCLMC_19805",0,0,0,0,0,0,0,1,1
"IKCLMC_21915",0,1,1,0,0,0,0,1,0
"IKCLMC_23445",0,0,0,1,0,0,0,1,0
"IKCLMC_23520",0,0,0,0,0,0,0,1,0
"PKJKAM_01095",0,1,1,0,1,1,1,1,1
"PKJKAM_01145",0,1,0,0,0,0,0,0,1
"PKJKAM_01280",0,0,0,0,0,1,0,0,1
"PKJKAM_01350",0,0,0,0,0,0,0,0,1
"PKJKAM_01355",0,0,0,0,0,0,0,0,1
"PKJKAM_01360",0,0,0,0,0,0,0,0,1
"PKJKAM_01365",0,0,0,0,0,0,0,0,1
"PKJKAM_01370",0,0,0,0,0,0,0,0,1
"PKJKAM_01380",0,0,0,0,0,0,0,0,1
"PKJKAM_03390",0,0,0,0,0,0,0,0,1
"PKJKAM_03640",0,0,0,0,0,0,1,0,1
"PKJKAM_03645",0,0,0,0,0,0,1,0,1
"PKJKAM_03650",0,0,0,0,0,0,1,0,1
"PKJKAM_03655",0,0,0,0,0,0,1,0,1
"PKJKAM_03660",0,0,0,0,0,0,1,0,1
"PKJKAM_03665",0,0,0,0,0,0,1,0,1
"PKJKAM_05280",0,1,0,0,0,0,0,0,1
"PKJKAM_07360",0,0,0,0,0,0,1,0,1
"PKJKAM_11670",0,0,1,0,0,1,0,0,1
"PKJKAM_11705",0,0,0,0,1,0,0,0,1
"PKJKAM_13780",1,1,1,1,1,0,1,1,1
"PKJKAM_15870",0,0,0,0,0,0,0,1,1
"PKJKAM_15875",0,0,0,0,0,0,0,1,1
"PKJKAM_15880",0,0,0,0,0,0,0,1,1
"PKJKAM_15885",0,0,0,0,0,0,0,0,1
"PKJKAM_15890",0,0,0,0,0,0,0,0,1
"PKJKAM_15900",0,0,0,0,0,0,0,0,1
"PKJKAM_15905",0,0,0,0,0,0,0,0,1
"PKJKAM_15910",0,0,0,0,0,0,0,0,1
"PKJKAM_15915",0,0,0,0,0,0,0,0,1
"PKJKAM_15920",0,0,0,0,0,0,0,0,1
"PKJKAM_15930",0,0,0,0,0,0,0,0,1
"PKJKAM_15935",0,1,0,0,0,1,0,1,1
"PKJKAM_19645",0,0,0,0,0,0,0,0,1
"PKJKAM_19650",0,0,0,0,0,0,0,0,1
"PKJKAM_19655",0,0,0,0,0,0,0,0,1
"PKJKAM_21615",0,0,0,0,0,0,0,1,1
"AJBGEP_01055",1,1,1,0,1,0,1,1,1
"AJBGEP_01410",1,1,0,1,1,1,0,1,1
"AJBGEP_01415",1,1,0,1,1,1,0,1,1
"AJBGEP_01420",1,1,0,1,1,1,0,1,1
"AJBGEP_01425",1,1,0,1,1,1,0,1,1
"AJBGEP_01430",1,1,0,1,1,1,1,1,1
"AJBGEP_01440",1,1,0,1,1,1,0,1,1
"AJBGEP_01450",1,1,0,0,1,1,0,1,1
"AJBGEP_01455",1,1,0,1,1,1,0,1,1
"AJBGEP_01460",1,0,0,0,1,1,0,1,1
"AJBGEP_01465",1,0,0,0,1,1,0,1,1
"AJBGEP_01475",1,1,0,1,1,1,0,1,1
"AJBGEP_01480",1,1,0,1,1,1,0,1,1
"AJBGEP_01495",1,1,0,0,1,1,0,1,1
"AJBGEP_01505",1,1,1,1,1,1,0,1,1
"AJBGEP_01510",1,1,1,1,1,0,0,1,1
"AJBGEP_01515",1,1,0,1,1,0,0,1,1
"AJBGEP_01520",1,1,0,1,1,1,0,1,1
"AJBGEP_01525",1,1,0,1,1,1,0,1,0
"AJBGEP_01530",1,1,0,1,1,1,0,1,0
"AJBGEP_01535",1,0,0,0,0,0,0,0,0
"AJBGEP_01540",1,0,0,0,0,0,0,0,0
"AJBGEP_01545",1,0,0,0,1,1,0,1,1
"AJBGEP_01560",1,0,0,0,1,0,0,1,1
"AJBGEP_01570",1,1,1,0,1,1,0,1,1
"AJBGEP_01575",1,0,1,0,1,0,0,0,0
"AJBGEP_01580",1,0,1,1,1,0,0,0,1
"AJBGEP_01585",1,1,0,1,1,1,1,1,1
"AJBGEP_01590",1,0,0,0,1,0,0,0,1
"AJBGEP_02685",1,1,1,1,1,0,1,1,1
"AJBGEP_02695",1,1,1,1,1,0,1,1,1
"AJBGEP_02700",1,1,1,1,1,0,1,1,1
"AJBGEP_02705",1,1,1,1,1,0,1,1,1
"AJBGEP_02710",1,1,1,1,1,0,1,1,1
"AJBGEP_02715",1,1,1,1,1,0,1,1,1
"AJBGEP_02720",1,1,1,1,1,0,1,1,1
"AJBGEP_02725",1,1,1,1,1,0,1,1,1
"AJBGEP_02730",1,1,1,1,1,0,1,1,1
"AJBGEP_02735",1,1,1,1,1,0,1,1,1
"AJBGEP_02745",1,1,1,1,1,0,1,1,1
"AJBGEP_02750",1,1,1,1,1,0,1,1,1
"AJBGEP_02755",1,1,1,1,1,0,1,1,1
"AJBGEP_02765",1,1,1,1,1,0,1,1,1
"AJBGEP_02770",1,1,1,1,1,0,1,1,1
"AJBGEP_02775",1,1,1,1,1,0,1,1,1
"AJBGEP_02805",1,1,1,0,1,1,1,1,1
"AJBGEP_02810",1,1,1,0,1,1,1,1,1
"AJBGEP_02885",1,1,0,1,1,0,0,0,0
"AJBGEP_02890",1,1,1,1,1,0,0,0,0
"AJBGEP_02895",1,1,1,0,1,0,0,0,0
"AJBGEP_02900",1,1,1,1,1,0,0,0,0
"AJBGEP_02920",1,1,0,0,1,0,0,1,1
"AJBGEP_02965",1,0,0,0,1,0,0,0,1
"AJBGEP_02970",1,0,0,0,1,0,0,0,1
"AJBGEP_02975",1,0,0,0,1,0,0,0,1
"AJBGEP_02980",1,0,0,0,1,0,0,0,1
"AJBGEP_02985",1,0,0,0,1,0,0,0,1
"AJBGEP_02990",1,0,0,0,1,0,0,0,1
"AJBGEP_02995",1,0,0,0,1,0,0,0,1
"AJBGEP_03000",1,1,1,1,1,0,1,1,1
"AJBGEP_03005",1,1,1,1,1,0,1,1,1
"AJBGEP_03010",1,1,1,1,1,0,1,1,1
"AJBGEP_05940",1,1,1,0,1,1,1,1,0
"AJBGEP_05945",1,1,0,0,1,1,1,1,1
"AJBGEP_05960",1,1,1,1,1,1,1,1,0
"AJBGEP_05970",1,1,1,1,1,1,1,1,0
"AJBGEP_06215",1,0,0,0,1,0,0,1,0
"AJBGEP_06220",1,0,0,0,1,0,0,1,0
"AJBGEP_06225",1,0,0,0,0,0,0,0,0
"AJBGEP_06230",1,0,0,0,1,0,0,1,0
"AJBGEP_06235",1,0,0,0,1,0,0,1,0
"AJBGEP_06240",1,1,0,1,1,0,0,1,0
"AJBGEP_06245",1,1,0,0,0,1,0,1,0
"AJBGEP_06250",1,0,0,0,0,0,0,0,0
"AJBGEP_06255",1,1,0,0,1,0,1,0,0
"AJBGEP_06265",1,0,0,0,0,0,0,0,0
"AJBGEP_06270",1,0,0,0,0,0,0,0,0
"AJBGEP_06275",1,0,0,0,0,0,0,0,0
"BEJGEH_19030",0,0,1,0,0,0,0,0,0
"BEJGEH_19040",0,0,1,0,0,0,0,0,0
"BEJGEH_21105",1,1,1,0,1,1,0,1,1
"BEJGEH_21250",0,0,1,0,0,0,0,0,0
"BEJGEH_21255",0,0,1,0,0,0,0,0,0
"BEJGEH_21260",0,0,1,0,0,0,0,0,0
"BEJGEH_21265",0,0,1,0,0,0,0,0,0
"BEJGEH_21305",1,0,1,0,1,0,1,0,0
"BEJGEH_21310",1,0,1,0,0,0,0,0,0
"BEJGEH_21315",1,0,1,0,0,0,0,0,0
"BEJGEH_23520",0,0,1,0,0,0,0,0,0
"BEJGEH_23525",0,0,1,0,0,0,0,0,0
"BEJGEH_23530",0,0,1,0,0,0,0,0,0
"BEJGEH_23535",0,0,1,0,0,0,0,0,0
"BEJGEH_23540",0,0,1,0,0,0,0,0,0
"BEJGEH_23545",0,0,1,0,0,0,0,0,0
"BEJGEH_23550",0,0,1,0,0,0,0,0,0
"BEJGEH_23555",0,0,1,0,0,0,0,0,0
"BEJGEH_23560",0,0,1,0,0,0,0,0,0
"BEJGEH_23565",0,0,1,0,0,0,0,0,0
"BEJGEH_23570",0,0,1,0,0,0,0,0,0
"BEJGEH_23575",0,0,1,0,0,0,0,0,0
"BEJGEH_23580",0,0,1,0,0,0,0,0,0
"BEJGEH_23585",0,0,1,0,0,0,0,0,0
"BEJGEH_23590",0,0,1,0,0,0,0,0,0
"BEJGEH_23595",0,0,1,0,0,0,0,0,0
"BEJGEH_23600",0,0,1,0,0,0,0,0,0
"BEJGEH_23605",0,0,1,0,0,0,0,0,0
"BEJGEH_23610",0,0,1,0,0,0,0,0,0
"BEJGEH_23615",0,0,1,0,0,0,0,0,0
"BEJGEH_23620",0,0,1,0,0,0,0,0,0
"BEJGEH_23625",0,0,1,0,0,0,0,0,0
"BEJGEH_23630",0,0,1,0,0,0,0,0,0
"BEJGEH_23635",0,0,1,0,0,0,0,0,0
"BEJGEH_23640",0,0,1,0,0,0,0,0,0
"BEJGEH_23645",0,0,1,0,0,0,0,0,0
"BEJGEH_23650",0,0,1,0,0,0,0,0,0
"BEJGEH_23655",0,0,1,0,0,0,0,0,0
"BEJGEH_23660",0,0,1,0,0,0,0,0,0
"BEJGEH_23665",0,0,1,0,0,0,0,0,0
"BEJGEH_23670",0,0,1,0,0,0,0,0,0
"BEJGEH_23675",0,0,1,0,0,0,0,0,0
"BEJGEH_23680",0,0,1,0,0,0,0,0,0
"BEJGEH_23685",0,0,1,0,0,0,0,0,0
"BEJGEH_23690",0,0,1,0,0,0,0,0,0
"BEJGEH_23695",0,0,1,0,0,0,0,0,0
"BEJGEH_23700",0,0,1,0,0,0,0,0,0
"BEJGEH_23705",0,0,1,0,0,0,0,0,0
"BEJGEH_23710",0,0,1,0,0,0,0,0,0
"BEJGEH_23715",0,0,1,0,0,0,0,0,0
"BEJGEH_23720",0,0,1,0,0,0,0,0,0
"BEJGEH_23725",0,0,1,0,0,0,0,0,0
"BEJGEH_23730",0,0,1,0,0,0,0,0,0
"BEJGEH_23735",0,0,1,0,0,0,0,0,0
"BEJGEH_23740",0,0,1,0,0,0,0,0,0
"BEJGEH_23745",0,0,1,0,0,0,0,0,0
"BEJGEH_23750",0,0,1,0,0,0,0,0,0
"BEJGEH_23755",0,0,1,0,0,0,0,0,0
"BEJGEH_23760",0,0,1,0,0,0,0,0,0
"BEJGEH_23765",0,0,1,0,0,0,0,0,0
"BEJGEH_23770",0,0,1,0,0,0,0,0,0
"BEJGEH_23775",0,0,1,0,0,0,0,0,0
"BEJGEH_23780",0,0,1,0,0,0,0,0,0
"GEGEGB_03850",0,0,1,1,0,0,1,1,0
"GEGEGB_03860",0,0,1,1,0,0,0,0,0
"GEGEGB_05945",0,0,0,1,0,0,0,0,0
"GEGEGB_07120",0,0,0,1,0,0,0,0,0
"GEGEGB_07125",0,0,0,1,0,0,0,0,0
"GEGEGB_07130",0,0,0,1,0,0,0,0,0
"GEGEGB_07135",0,0,0,1,0,0,0,0,0
"GEGEGB_07140",0,0,0,1,0,0,0,0,0
"GEGEGB_07145",0,0,0,1,0,0,0,0,0
"GEGEGB_07150",0,0,0,1,0,0,0,0,0
"GEGEGB_07155",0,0,0,1,0,0,0,0,0
"GEGEGB_07160",0,0,0,1,0,0,0,0,0
"GEGEGB_07165",0,0,0,1,0,0,0,0,0
"GEGEGB_07170",0,0,0,1,0,0,0,0,0
"GEGEGB_07175",0,0,0,1,0,0,0,0,0
"GEGEGB_07180",0,0,0,1,0,0,0,0,0
"GEGEGB_07185",0,0,0,1,0,0,0,0,0
"GEGEGB_07190",0,0,0,1,0,0,0,0,0
"GEGEGB_07195",0,0,0,1,0,0,0,0,0
"GEGEGB_07200",0,0,0,1,0,0,0,0,0
"GEGEGB_07205",0,0,0,1,0,0,0,0,0
"GEGEGB_07210",0,0,0,1,0,0,0,0,0
"GEGEGB_07215",0,0,0,1,0,0,0,0,0
"GEGEGB_07220",0,0,0,1,0,0,0,0,0
"GEGEGB_07225",0,0,0,1,0,0,0,0,0
"GEGEGB_07230",0,0,0,1,0,0,0,0,0
"GEGEGB_07235",0,0,0,1,0,0,0,0,0
"GEGEGB_07240",0,0,0,1,0,0,0,0,0
"GEGEGB_07245",0,0,0,1,0,0,0,0,0
"GEGEGB_07250",0,0,0,1,0,0,0,0,0
"GEGEGB_07255",0,0,0,1,0,0,0,0,0
"GEGEGB_07260",0,0,0,1,0,0,0,0,0
"GEGEGB_07265",0,0,0,1,0,0,0,0,0
"GEGEGB_07270",0,0,0,1,0,0,0,0,0
"GEGEGB_07275",0,0,0,1,0,0,0,0,0
"GEGEGB_07280",0,0,0,1,0,0,0,0,0
"GEGEGB_07285",0,0,0,1,0,0,0,0,0
"GEGEGB_07290",0,0,0,1,0,0,0,0,0
"GEGEGB_07295",0,0,0,1,0,0,0,0,0
"GEGEGB_07300",0,0,0,1,0,0,0,0,0
"GEGEGB_07305",0,0,0,1,0,0,0,0,0
"GEGEGB_07310",0,0,0,1,0,0,0,0,0
"GEGEGB_07315",0,0,0,1,0,0,0,0,0
"GEGEGB_07320",0,0,0,1,0,0,0,0,0
"GEGEGB_07325",0,0,0,1,0,0,0,0,0
"GEGEGB_07330",0,0,0,1,0,0,0,0,0
"GEGEGB_07335",0,0,0,1,0,0,0,0,0
"GEGEGB_07340",0,0,0,1,0,0,0,0,0
"GEGEGB_07345",0,0,0,1,0,0,0,0,0
"GEGEGB_07350",0,0,0,1,0,0,0,0,0
"GEGEGB_07355",0,0,0,1,0,0,0,0,0
"GEGEGB_07405",0,0,0,1,0,0,0,0,0
"GEGEGB_07490",0,0,0,1,0,0,0,0,0
"GEGEGB_10725",0,0,1,1,0,0,0,0,0
"GEGEGB_10880",0,0,0,1,0,0,0,0,0
"GEGEGB_10980",0,0,0,1,0,0,0,0,0
"GEGEGB_12770",0,0,0,1,0,0,0,0,0
"GEGEGB_12790",0,0,0,1,0,0,0,0,0
"GEGEGB_13135",0,0,0,1,0,0,0,0,0
"GEGEGB_13230",0,1,1,1,0,0,0,0,0
"GEGEGB_15520",0,0,0,1,0,0,0,0,0
"GEGEGB_15525",0,0,0,1,0,0,0,0,0
"GEGEGB_15530",0,0,0,1,0,0,0,0,0
"GEGEGB_15535",0,0,0,1,0,0,0,0,0
"GEGEGB_15540",0,0,0,1,0,0,0,0,0
"GEGEGB_15725",1,0,0,1,0,0,0,0,0
"GEGEGB_15955",0,0,1,1,0,0,0,0,0
"GEGEGB_15960",0,0,1,1,0,0,0,0,0
"GEGEGB_15965",0,0,1,1,0,0,0,0,0
"GEGEGB_15970",0,0,1,1,0,0,0,0,0
"GEGEGB_15975",0,0,1,1,0,0,0,0,0
"GEGEGB_19320",0,0,0,1,0,0,0,0,0
"GEGEGB_19325",0,0,0,1,0,0,0,0,0
"GEGEGB_19330",0,0,0,1,0,0,0,0,0
"GEGEGB_19335",0,0,0,1,0,0,0,0,0
"GEGEGB_19340",0,0,0,1,0,0,0,0,0
"GEGEGB_19760",0,0,0,1,0,0,0,0,0
"GEGEGB_21390",0,0,0,1,0,0,0,1,0
"GEGEGB_23775",0,0,0,1,0,0,0,0,0
"GEGEGB_23840",0,0,0,1,0,0,0,0,0
"GEGEGB_23845",0,0,0,1,0,0,0,0,0
"GEGEGB_23850",0,0,0,1,0,0,0,0,0
"GEGEGB_23855",0,0,0,1,0,0,0,0,0
"GEGEGB_23860",0,0,0,1,0,0,0,0,0
"GEGEGB_23865",0,0,0,1,0,0,0,0,0
"GEGEGB_23870",0,0,0,1,0,0,0,0,0
"GEGEGB_23875",0,0,0,1,0,0,0,0,0
"GEGEGB_23930",0,0,0,1,0,0,0,0,0
"GEGEGB_23955",1,1,0,1,0,0,0,0,0
"GEGEGB_23960",1,1,0,1,0,0,0,0,0
"GEGEGB_24490",0,0,0,1,0,0,0,0,0
"ODDLKH_00070",1,0,0,1,1,1,1,1,1
"ODDLKH_00275",0,0,0,0,1,0,1,0,0
"ODDLKH_00285",0,0,0,0,1,0,0,0,0
"ODDLKH_00290",0,0,0,0,1,0,0,0,0
"ODDLKH_02715",1,0,0,0,1,1,0,0,1
"ODDLKH_08450",1,0,0,0,1,0,1,1,1
"ODDLKH_08500",0,0,0,0,1,0,1,0,1
"ODDLKH_08545",0,0,0,0,1,0,0,0,0
"ODDLKH_08580",1,1,1,0,1,0,1,1,1
"ODDLKH_18480",1,0,0,1,1,0,0,1,1
"ODDLKH_18485",0,0,0,1,1,0,0,1,1
"LNHIMF_01390",1,1,0,1,1,1,0,1,1
"LNHIMF_01490",0,0,0,0,0,1,0,0,0
"LNHIMF_01510",0,0,0,0,0,1,0,0,0
"LNHIMF_01515",0,0,0,0,0,1,0,0,0
"LNHIMF_01535",0,0,0,0,0,1,0,1,1
"LNHIMF_01545",1,0,0,0,0,1,0,0,0
"LNHIMF_01550",0,0,0,0,0,1,0,0,0
"LNHIMF_01560",0,0,0,0,0,1,0,0,0
"LNHIMF_01580",0,0,0,0,0,1,0,0,0
"LNHIMF_01610",0,0,0,0,0,1,0,0,0
"LNHIMF_01620",0,0,0,0,0,1,0,0,0
"LNHIMF_01630",0,0,0,1,0,1,1,0,0
"LNHIMF_01640",0,0,0,0,0,1,0,0,0
"LNHIMF_01750",0,0,0,0,0,1,0,0,0
"LNHIMF_01755",0,0,0,0,0,1,0,0,0
"LNHIMF_01760",0,0,0,0,0,1,0,0,0
"LNHIMF_01765",0,0,0,0,0,1,0,0,0
"LNHIMF_01775",0,0,1,0,0,1,0,0,0
"LNHIMF_01780",0,0,1,0,0,1,0,0,0
"LNHIMF_01785",0,0,1,0,0,1,0,0,0
"LNHIMF_01790",0,0,1,0,0,1,0,0,0
"LNHIMF_01795",0,0,1,0,0,1,0,0,0
"LNHIMF_04955",1,0,0,0,0,1,0,0,0
"LNHIMF_06175",0,0,0,0,0,1,0,0,0
"LNHIMF_06180",0,0,0,0,0,1,0,0,0
"LNHIMF_06185",0,0,0,0,0,1,0,0,0
"LNHIMF_06190",0,0,0,0,0,1,0,0,0
"LNHIMF_06195",0,0,0,0,0,1,0,0,0
"LNHIMF_06200",0,0,0,0,0,1,0,0,0
"LNHIMF_06420",0,0,0,1,0,1,0,0,0
"LNHIMF_06425",0,0,0,1,0,1,0,0,0
"LNHIMF_06430",0,0,0,1,0,1,0,0,0
"LNHIMF_06435",0,0,0,1,0,1,0,0,0
"LNHIMF_06440",0,0,0,1,0,1,0,0,0
"LNHIMF_06445",0,0,0,0,0,1,0,0,0
"LNHIMF_09155",0,0,0,0,0,1,0,0,0
"LNHIMF_09280",0,0,0,0,0,1,0,0,0
"LNHIMF_10180",0,0,0,1,0,1,0,0,0
"LNHIMF_10435",0,0,1,0,0,1,0,0,0
"LNHIMF_10440",0,0,1,0,0,1,0,0,0
"LNHIMF_10445",0,0,1,0,0,1,0,0,0
"LNHIMF_10450",0,0,1,0,0,1,0,0,0
"LNHIMF_10460",0,0,1,0,0,1,0,0,0
"LNHIMF_10465",0,0,1,0,0,1,0,0,0
"LNHIMF_10470",0,0,1,0,0,1,0,0,0
"LNHIMF_10475",0,0,1,0,0,1,0,0,0
"LNHIMF_13255",0,0,0,0,0,1,0,0,0
"LNHIMF_13270",0,0,0,0,0,1,0,0,0
"LNHIMF_16100",0,0,0,1,0,1,0,0,0
"LNHIMF_16105",0,0,0,1,0,1,0,0,0
"LNHIMF_16110",0,0,0,1,0,1,0,0,0
"LNHIMF_16115",0,0,0,1,0,1,0,0,0
"LNHIMF_18630",0,0,0,0,0,1,0,0,0
"LNHIMF_18820",0,0,0,0,0,1,0,0,0
"LNHIMF_18900",0,0,0,0,0,1,0,0,0
"LNHIMF_18905",0,0,0,0,0,1,0,0,0
"LNHIMF_18910",0,0,0,0,0,1,0,0,0
"LNHIMF_18915",0,0,0,0,0,1,0,0,0
"LNHIMF_18920",0,0,0,0,0,1,0,0,0
"LNHIMF_18925",0,0,0,0,0,1,0,0,0
"LNHIMF_18930",0,0,0,0,0,1,0,0,0
"LNHIMF_18935",0,0,0,0,0,1,0,0,0
"LNHIMF_18940",0,0,0,0,0,1,0,0,0
"LNHIMF_18945",0,0,0,0,0,1,0,0,0
"LNHIMF_19025",0,0,1,1,0,1,0,1,1
"LNHIMF_20795",0,0,0,1,0,1,0,0,0
"LNHIMF_21275",0,0,0,0,0,1,0,0,0
"LNHIMF_22880",0,0,1,0,0,1,0,0,0
"LNHIMF_22965",0,1,1,1,0,1,0,1,1
"LNHIMF_22985",0,0,1,0,0,1,0,0,0
"LNHIMF_22990",0,0,1,0,0,1,0,0,0
"LNHIMF_23330",0,0,0,0,0,1,0,0,0
"LNHIMF_23335",1,0,0,1,0,1,0,0,0
"LNHIMF_23340",0,0,0,0,0,1,0,0,0
"LNHIMF_23345",0,0,0,0,0,1,0,0,0
"LNHIMF_23350",0,0,0,0,0,1,0,0,0
"LNHIMF_23355",0,0,0,0,0,1,0,0,0
"LNHIMF_23360",0,0,0,0,0,1,0,0,0
"LNHIMF_23365",0,0,0,0,0,1,0,0,0
"LNHIMF_23370",0,0,0,0,0,1,0,0,0
"LNHIMF_23375",0,0,0,0,0,1,0,0,0
"LNHIMF_23380",0,0,0,0,0,1,0,0,0
"LNHIMF_23385",0,0,0,0,0,1,0,0,0
"ONMMKP_00835",0,0,0,0,0,1,1,1,1
"ONMMKP_00885",1,1,1,1,1,1,1,1,0
"ONMMKP_02110",0,0,1,0,0,0,1,0,0
"ONMMKP_02115",0,0,1,0,0,0,1,0,0
"ONMMKP_02120",0,0,1,0,0,0,1,0,0
"ONMMKP_02125",0,0,1,0,0,0,1,0,0
"ONMMKP_02130",0,0,1,0,0,0,1,0,0
"ONMMKP_02465",0,0,0,0,0,0,1,0,0
"ONMMKP_04255",0,0,0,1,0,1,1,0,0
"ONMMKP_05695",0,1,0,0,0,0,1,0,1
"ONMMKP_06710",0,0,0,0,0,0,1,0,0
"ONMMKP_06715",0,0,0,0,0,0,1,0,0
"ONMMKP_06720",0,0,0,0,0,0,1,0,0
"ONMMKP_06725",0,0,0,0,0,0,1,0,0
"ONMMKP_06730",0,0,0,0,0,0,1,0,0
"ONMMKP_06735",0,0,0,0,0,0,1,0,0
"ONMMKP_06740",0,0,0,0,0,0,1,0,0
"ONMMKP_06745",0,0,0,0,0,0,1,0,0
"ONMMKP_06750",0,0,0,0,0,0,1,0,0
"ONMMKP_06755",0,0,0,0,0,0,1,0,0
"ONMMKP_06760",0,0,0,0,0,0,1,0,0
"ONMMKP_06765",0,0,0,0,0,0,1,0,0
"ONMMKP_06770",0,0,0,0,0,0,1,0,0
"ONMMKP_06775",0,0,0,0,0,0,1,0,0
"ONMMKP_06780",0,0,0,0,0,0,1,0,0
"ONMMKP_06785",0,0,0,0,0,0,1,0,0
"ONMMKP_06790",0,0,0,0,0,0,1,0,0
"ONMMKP_06795",0,0,0,0,0,0,1,0,0
"ONMMKP_06800",0,0,0,0,0,0,1,0,0
"ONMMKP_06805",0,0,0,0,0,0,1,0,0
"ONMMKP_06810",0,0,0,0,0,0,1,0,0
"ONMMKP_06815",0,0,0,0,0,0,1,0,0
"ONMMKP_06820",0,0,0,0,0,0,1,0,0
"ONMMKP_06825",0,0,0,0,0,0,1,0,0
"ONMMKP_06830",0,0,0,0,0,0,1,0,0
"ONMMKP_06835",0,0,0,0,0,0,1,0,0
"ONMMKP_06840",0,0,0,0,0,0,1,0,0
"ONMMKP_06845",0,0,0,0,0,0,1,0,0
"ONMMKP_06850",0,0,0,0,0,0,1,0,0
"ONMMKP_06855",0,0,0,0,0,0,1,0,0
"ONMMKP_06860",0,0,0,0,0,0,1,0,0
