persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
AJBGEP_16780	0.0	1.0	True
AJBGEP_16785	0.0	1.0	True
AJBGEP_16790	0.0	1.0	True
AJBGEP_16795	0.0	1.0	True
AJBGEP_16800	0.0	1.0	True
AJBGEP_16805	0.0	1.0	True
AJBGEP_16810	0.0	1.0	True
AJBGEP_16815	0.0	1.0	True
AJBGEP_16820	0.0	1.0	True
AJBGEP_16830	0.0	1.0	True
AJBGEP_16835	0.0	1.0	True
AJBGEP_16840	0.0	1.0	True
AJBGEP_16845	0.0	1.0	True
AJBGEP_16850	0.0	1.0	True
AJBGEP_16855	0.0	1.0	True
AJBGEP_16860	0.0	1.0	True
AJBGEP_16865	0.0	1.0	True
AJBGEP_16870	0.0	1.0	True
AJBGEP_17960	0.0	1.0	True
AJBGEP_17965	0.0	1.0	True
AJBGEP_17970	0.0	1.0	True
AJBGEP_17980	0.0	1.0	True
AJBGEP_17985	0.0	1.0	True
AJBGEP_17990	0.0	1.0	True
AJBGEP_17995	0.0	1.0	True
AJBGEP_18000	0.0	1.0	True
AJBGEP_18010	0.0	1.0	True
AJBGEP_18015	0.0	1.0	True
AJBGEP_18020	0.0	1.0	True
AJBGEP_18025	0.0	1.0	True
AJBGEP_18030	0.0	1.0	True
AJBGEP_18035	0.0	1.0	True
AJBGEP_18040	0.0	1.0	True
AJBGEP_18045	0.0	1.0	True
AJBGEP_18050	0.0	1.0	True
AJBGEP_18055	0.0	1.0	True
AJBGEP_18060	0.0	1.0	True
AJBGEP_18065	0.0	1.0	True
AJBGEP_18070	0.0	1.0	True
AJBGEP_18075	0.0	1.0	True
AJBGEP_18080	0.0	1.0	True
AJBGEP_18085	0.0	1.0	True
AJBGEP_18090	0.0	1.0	True
AJBGEP_18095	0.0	1.0	True
AJBGEP_18100	0.0	1.0	True
AJBGEP_18105	0.0	1.0	True
AJBGEP_18110	0.0	1.0	True
AJBGEP_18115	0.0	1.0	True
AJBGEP_18120	0.0	1.0	True
AJBGEP_18125	0.0	1.0	True
AJBGEP_18130	0.0	1.0	True
AJBGEP_18135	0.0	1.0	True
AJBGEP_18140	0.0	1.0	True
AJBGEP_18145	0.75	1.875	False
AJBGEP_18150	0.0	1.0	True
AJBGEP_18155	0.0	1.0	True
AJBGEP_18160	0.0	1.111	True
AJBGEP_18165	0.0	1.0	True
AJBGEP_18170	0.0	1.0	True
AJBGEP_18175	0.0	1.0	True
AJBGEP_18180	0.0	1.0	True
AJBGEP_18185	0.0	1.0	True
AJBGEP_18190	0.0	1.0	True
AJBGEP_18195	0.0	1.0	True
AJBGEP_18200	0.0	1.0	True
AJBGEP_18205	0.0	1.0	True
AJBGEP_18210	0.0	1.0	True
AJBGEP_18215	0.0	1.0	True
AJBGEP_18220	0.0	1.0	True
AJBGEP_18225	0.0	1.0	True
AJBGEP_18230	0.0	1.111	True
AJBGEP_18235	0.0	1.0	True
AJBGEP_18240	0.0	1.0	True
AJBGEP_18245	0.0	1.0	True
AJBGEP_18250	0.0	1.0	True
AJBGEP_18255	0.0	1.111	True
AJBGEP_18265	0.0	1.0	True
AJBGEP_18270	0.0	1.0	True
AJBGEP_18275	0.0	1.0	True
AJBGEP_18280	0.0	1.0	True
AJBGEP_18285	0.0	1.0	True
AJBGEP_18290	0.0	1.0	True
AJBGEP_18295	0.0	1.0	True
AJBGEP_18300	0.0	1.0	True
AJBGEP_18330	0.0	1.0	True
AJBGEP_18335	0.0	1.0	True
AJBGEP_18345	0.0	1.0	True
AJBGEP_18350	0.0	1.0	True
AJBGEP_18355	0.0	1.0	True
AJBGEP_18360	0.0	1.0	True
AJBGEP_18365	0.0	1.0	True
AJBGEP_18375	0.0	1.0	True
AJBGEP_18380	0.0	1.0	True
AJBGEP_18385	0.0	1.0	True
AJBGEP_18395	0.0	1.0	True
AJBGEP_18400	0.0	1.0	True
AJBGEP_18405	0.0	1.0	True
AJBGEP_18410	0.0	1.0	True
AJBGEP_18415	0.0	1.0	True
AJBGEP_18420	0.0	1.0	True
AJBGEP_18425	0.0	1.0	True
AJBGEP_18430	0.0	1.0	True
AJBGEP_18435	0.0	1.0	True
AJBGEP_18440	0.0	1.0	True
AJBGEP_18445	0.0	1.0	True
AJBGEP_18455	0.0	1.0	True
AJBGEP_18460	0.0	1.0	True
AJBGEP_18465	0.0	1.0	True
AJBGEP_20595	0.0	1.0	True
AJBGEP_20600	0.0	1.0	True
AJBGEP_20605	0.0	1.0	True
AJBGEP_20610	0.0	1.0	True
AJBGEP_20615	0.0	1.0	True
AJBGEP_20620	0.0	1.0	True
AJBGEP_20625	0.0	1.0	True
AJBGEP_20635	0.0	1.0	True
AJBGEP_20640	0.0	1.0	True
AJBGEP_20645	0.0	1.0	True
AJBGEP_20650	0.0	1.0	True
AJBGEP_20655	0.0	1.0	True
AJBGEP_20660	0.0	1.0	True
AJBGEP_20700	0.0	1.0	True
AJBGEP_20705	0.0	1.0	True
AJBGEP_20715	0.0	1.0	True
AJBGEP_20720	0.0	1.0	True
AJBGEP_20745	0.0	1.0	True
AJBGEP_20755	0.0	1.0	True
AJBGEP_20760	0.0	1.0	True
AJBGEP_20765	0.0	1.0	True
AJBGEP_20775	0.0	1.0	True
AJBGEP_20780	0.0	1.0	True
AJBGEP_20785	0.0	1.0	True
AJBGEP_20790	0.0	1.0	True
AJBGEP_20810	0.0	1.0	True
AJBGEP_20815	0.0	1.0	True
AJBGEP_20820	0.0	1.0	True
AJBGEP_20825	0.0	1.0	True
AJBGEP_20830	0.0	1.0	True
AJBGEP_20835	0.0	1.0	True
AJBGEP_20840	0.0	1.0	True
AJBGEP_20845	0.0	1.0	True
AJBGEP_20850	0.0	1.0	True
AJBGEP_20855	0.0	1.0	True
AJBGEP_20860	0.0	1.0	True
AJBGEP_20865	0.0	1.0	True
AJBGEP_20870	0.0	1.0	True
AJBGEP_20875	0.0	1.0	True
AJBGEP_20880	0.0	1.0	True
AJBGEP_20885	0.0	1.0	True
AJBGEP_20895	0.0	1.0	True
AJBGEP_20900	0.0	1.0	True
AJBGEP_20905	0.0	1.0	True
AJBGEP_20910	0.0	1.0	True
AJBGEP_20920	0.0	1.0	True
AJBGEP_20925	0.0	1.0	True
AJBGEP_20930	0.0	1.0	True
AJBGEP_20940	0.0	1.0	True
AJBGEP_20950	0.0	1.0	True
AJBGEP_20960	0.0	1.0	True
AJBGEP_21000	0.0	1.0	True
AJBGEP_21005	0.0	1.0	True
AJBGEP_21010	0.0	1.0	True
AJBGEP_21020	0.0	1.0	True
AJBGEP_21025	0.0	1.0	True
AJBGEP_21030	0.0	1.0	True
AJBGEP_21040	0.0	1.0	True
AJBGEP_21045	0.0	1.0	True
AJBGEP_21050	0.0	1.0	True
AJBGEP_21060	0.0	1.0	True
AJBGEP_21065	0.0	1.0	True
AJBGEP_21070	0.0	1.0	True
AJBGEP_21075	0.0	1.0	True
AJBGEP_21080	0.0	1.0	True
AJBGEP_21085	0.0	1.0	True
AJBGEP_21095	0.0	1.0	True
AJBGEP_21105	0.0	1.0	True
AJBGEP_21115	0.0	1.0	True
AJBGEP_21120	0.0	1.143	True
AJBGEP_21125	0.0	1.0	True
AJBGEP_21130	0.0	1.0	True
AJBGEP_21140	0.0	1.0	True
AJBGEP_21145	0.0	1.0	True
AJBGEP_21155	0.0	1.0	True
AJBGEP_21160	0.0	1.0	True
AJBGEP_21165	0.0	1.0	True
AJBGEP_21170	0.0	1.0	True
HFCAGB_00215	0.0	1.0	True
HFCAGB_00285	0.0	1.0	True
HFCAGB_00320	0.0	1.0	True
HFCAGB_00385	0.0	1.0	True
HFCAGB_00480	0.0	1.0	True
HFCAGB_00525	0.0	1.0	True
HFCAGB_00630	0.0	1.0	True
HFCAGB_00665	0.0	1.0	True
HFCAGB_00895	0.0	1.0	True
HFCAGB_00915	0.0	1.0	True
HFCAGB_00925	0.0	1.0	True
HFCAGB_01020	0.0	1.0	True
HFCAGB_01065	0.0	1.0	True
HFCAGB_01070	0.0	1.0	True
HFCAGB_01095	0.0	1.0	True
HFCAGB_02305	0.0	1.125	True
HFCAGB_02310	0.0	1.0	True
HFCAGB_02420	0.0	1.0	True
HFCAGB_02580	0.0	1.0	True
HFCAGB_02585	0.0	1.0	True
HFCAGB_02600	0.0	1.333	True
HFCAGB_02615	0.0	1.0	True
HFCAGB_02715	0.0	1.125	True
HFCAGB_02785	0.0	1.0	True
HFCAGB_03885	0.0	1.0	True
HFCAGB_03955	0.0	1.0	True
HFCAGB_03985	0.0	1.111	True
HFCAGB_04040	0.0	1.0	True
HFCAGB_04085	0.0	1.0	True
HFCAGB_04105	0.0	1.0	True
HFCAGB_04125	0.0	1.0	True
HFCAGB_04195	0.0	1.0	True
HFCAGB_04210	0.0	1.0	True
HFCAGB_04220	0.0	1.0	True
HFCAGB_04275	0.0	1.0	True
HFCAGB_04295	0.0	1.0	True
HFCAGB_04300	0.0	1.0	True
HFCAGB_04310	0.0	1.0	True
HFCAGB_04340	0.0	1.0	True
HFCAGB_04350	0.0	1.0	True
HFCAGB_05815	0.0	1.0	True
HFCAGB_07570	0.0	1.0	True
HFCAGB_07775	0.0	1.0	True
HFCAGB_07825	0.0	1.0	True
HFCAGB_08555	0.0	1.0	True
HFCAGB_08735	0.0	1.0	True
HFCAGB_08755	0.0	1.111	True
HFCAGB_08780	0.0	1.0	True
HFCAGB_08805	0.0	1.0	True
HFCAGB_10730	0.0	1.0	True
HFCAGB_10810	0.0	1.0	True
HFCAGB_12775	0.0	1.0	True
HFCAGB_12885	0.0	1.0	True
HFCAGB_12900	0.0	1.0	True
HFCAGB_12915	0.0	1.0	True
HFCAGB_12995	0.0	1.0	True
HFCAGB_13030	0.0	1.0	True
HFCAGB_13140	0.0	1.0	True
HFCAGB_13175	0.0	1.0	True
HFCAGB_14905	0.0	1.0	True
HFCAGB_15055	0.0	1.111	True
HFCAGB_15070	0.0	1.0	True
HFCAGB_15075	0.0	1.0	True
HFCAGB_15260	0.0	1.0	True
HFCAGB_15290	0.0	1.0	True
HFCAGB_15310	0.0	1.0	True
HFCAGB_16975	0.0	1.0	True
HFCAGB_17190	0.0	1.0	True
HFCAGB_17325	0.0	1.0	True
HFCAGB_17380	0.0	1.0	True
HFCAGB_17405	0.0	1.0	True
HFCAGB_17440	0.0	1.125	True
HFCAGB_17445	0.0	1.0	True
HFCAGB_17450	0.0	1.0	True
HFCAGB_17455	0.0	1.0	True
HFCAGB_19645	0.0	1.0	True
HFCAGB_19790	0.0	1.0	True
HFCAGB_19820	0.0	1.0	True
HFCAGB_19825	0.0	1.0	True
HFCAGB_19860	0.0	1.0	True
HFCAGB_19890	0.0	1.0	True
HFCAGB_19915	0.0	1.0	True
HFCAGB_19980	0.0	1.0	True
HFCAGB_22885	0.0	1.0	True
HFCAGB_22945	0.0	1.0	True
HFCAGB_22975	0.0	1.0	True
HFCAGB_22985	0.0	1.0	True
HFCAGB_23045	0.0	1.0	True
HFCAGB_23070	0.0	1.0	True
HFCAGB_23075	0.0	1.0	True
HFCAGB_23250	0.0	1.0	True
HFCAGB_23265	0.0	1.0	True
BEJGEH_00425	0.0	1.0	True
BEJGEH_00970	0.0	1.0	True
BEJGEH_00985	0.0	1.0	True
BEJGEH_01170	0.0	1.0	True
BEJGEH_01880	0.0	1.111	True
BEJGEH_02050	0.0	1.111	True
BEJGEH_03850	0.0	1.0	True
BEJGEH_03860	0.0	1.0	True
BEJGEH_06050	0.0	1.0	True
BEJGEH_07705	0.0	1.0	True
BEJGEH_07900	0.0	1.111	True
BEJGEH_08065	0.0	1.0	True
BEJGEH_08070	0.0	1.0	True
BEJGEH_11670	0.0	1.0	True
BEJGEH_12385	0.0	1.0	True
BEJGEH_12415	0.0	1.0	True
BEJGEH_12625	0.0	1.143	True
BEJGEH_12695	0.0	1.0	True
BEJGEH_12740	0.0	1.0	True
BEJGEH_15225	0.0	1.0	True
BEJGEH_15390	0.0	1.0	True
BEJGEH_15595	0.0	1.0	True
BEJGEH_15640	0.0	1.0	True
BEJGEH_15745	0.0	1.0	True
BEJGEH_20355	0.0	1.143	True
BEJGEH_20380	0.0	1.0	True
BEJGEH_20650	0.0	1.0	True
BEJGEH_22620	0.0	1.0	True
BEJGEH_22650	0.0	1.111	True
BEJGEH_22750	0.0	1.111	True
GEGEGB_04790	0.0	1.0	True
GEGEGB_11435	0.0	1.0	True
GEGEGB_14445	0.0	1.0	True
GEGEGB_20500	0.0	1.0	True
GEGEGB_20740	0.0	1.0	True
ODDLKH_11765	0.0	1.0	True
HFCAGB_06235	0.0	1.0	True
HFCAGB_06255	0.0	1.0	True
HFCAGB_06270	0.0	1.0	True
HFCAGB_06320	0.0	1.0	True
HFCAGB_06335	0.0	1.0	True
HFCAGB_06395	0.0	1.0	True
HFCAGB_08060	0.0	1.0	True
HFCAGB_08075	0.0	1.0	True
HFCAGB_08140	0.0	1.0	True
HFCAGB_08330	0.0	1.0	True
HFCAGB_08335	0.0	1.0	True
HFCAGB_08345	0.0	1.0	True
HFCAGB_08370	0.0	1.0	True
HFCAGB_08375	0.0	1.0	True
HFCAGB_08380	0.0	1.0	True
HFCAGB_08405	0.0	1.0	True
HFCAGB_08445	0.0	1.0	True
HFCAGB_10210	0.0	1.0	True
HFCAGB_10295	0.0	1.0	True
HFCAGB_10300	0.0	1.0	True
HFCAGB_10355	0.0	1.0	True
HFCAGB_10435	0.0	1.0	True
HFCAGB_10480	0.0	1.111	True
HFCAGB_12220	0.0	1.0	True
HFCAGB_12320	0.0	1.0	True
HFCAGB_12340	0.0	1.0	True
HFCAGB_12380	0.0	1.0	True
HFCAGB_12405	0.0	1.0	True
HFCAGB_12430	0.0	1.0	True
HFCAGB_12435	0.0	1.0	True
HFCAGB_12445	0.0	1.0	True
HFCAGB_12560	1.0	2.111	False
HFCAGB_12640	0.0	1.0	True
HFCAGB_12680	0.0	1.0	True
HFCAGB_13745	0.0	1.0	True
HFCAGB_13780	0.0	1.0	True
HFCAGB_13795	0.0	1.0	True
HFCAGB_13810	0.0	1.111	True
HFCAGB_13845	0.0	1.0	True
HFCAGB_13850	0.0	1.0	True
HFCAGB_13965	0.0	1.778	True
HFCAGB_14085	0.0	1.0	True
HFCAGB_14160	0.0	1.0	True
HFCAGB_14180	0.0	1.111	True
HFCAGB_14265	0.0	1.0	True
HFCAGB_15945	0.0	1.0	True
HFCAGB_16095	0.0	1.0	True
HFCAGB_16115	0.0	1.0	True
HFCAGB_16185	0.0	1.0	True
HFCAGB_16200	0.0	1.0	True
HFCAGB_16230	0.0	1.0	True
HFCAGB_16255	0.0	1.0	True
HFCAGB_16275	0.0	1.0	True
HFCAGB_18025	0.0	1.0	True
HFCAGB_18190	0.111	1.222	False
HFCAGB_18200	0.0	1.0	True
HFCAGB_18205	0.0	1.0	True
HFCAGB_18250	0.0	1.0	True
HFCAGB_20145	0.0	1.0	True
HFCAGB_20215	0.0	1.0	True
HFCAGB_20270	0.0	1.0	True
HFCAGB_20285	0.0	1.0	True
HFCAGB_20385	0.0	1.0	True
HFCAGB_20490	0.0	1.0	True
HFCAGB_20500	0.0	1.0	True
HFCAGB_22325	0.0	1.0	True
HFCAGB_22385	0.0	1.0	True
HFCAGB_22420	0.0	1.0	True
HFCAGB_22450	0.0	1.0	True
HFCAGB_22470	0.0	1.0	True
HFCAGB_24030	0.0	1.0	True
HFCAGB_24155	0.0	1.0	True
HFCAGB_24160	0.0	1.0	True
HFCAGB_24165	0.0	1.0	True
HFCAGB_24180	0.0	1.0	True
BEJGEH_02830	0.0	1.0	True
BEJGEH_04285	0.0	1.0	True
BEJGEH_04390	0.0	1.0	True
BEJGEH_06990	0.0	1.0	True
BEJGEH_08640	0.0	1.0	True
BEJGEH_09045	0.0	1.0	True
BEJGEH_14150	0.0	1.0	True
BEJGEH_14165	0.0	1.0	True
BEJGEH_14285	0.0	1.0	True
BEJGEH_17890	0.0	1.0	True
BEJGEH_20160	0.0	1.0	True
GEGEGB_02080	0.0	1.0	True
GEGEGB_02145	0.0	1.0	True
GEGEGB_08950	0.0	1.0	True
GEGEGB_08990	0.0	1.0	True
GEGEGB_11945	0.0	1.111	True
GEGEGB_13910	0.0	1.0	True
GEGEGB_16085	0.0	1.0	True
GEGEGB_18755	0.0	1.0	True
GEGEGB_20975	0.0	1.0	True
ODDLKH_03810	0.0	1.143	True
ODDLKH_03860	0.0	1.0	True
ODDLKH_12340	0.0	1.0	True
ODDLKH_12505	0.0	1.286	True
ODDLKH_17260	0.0	1.0	True
ODDLKH_18125	0.0	1.0	True
LNHIMF_00480	0.0	1.0	True
LNHIMF_02620	0.0	1.0	True
LNHIMF_03915	0.0	1.0	True
LNHIMF_04225	0.0	1.0	True
LNHIMF_10740	0.0	1.444	True
LNHIMF_17710	0.0	1.0	True
ONMMKP_04770	0.0	1.0	True
ONMMKP_11520	0.0	1.143	True
IKCLMC_15850	0.0	1.0	True
IKCLMC_22000	0.0	1.0	True
PKJKAM_01095	0.0	1.0	True
PKJKAM_11720	0.0	1.111	True
PKJKAM_13645	0.0	1.0	True
PKJKAM_13780	0.0	1.0	True
AJBGEP_01080	0.0	1.0	True
AJBGEP_01085	0.0	1.0	True
AJBGEP_01090	0.0	1.0	True
AJBGEP_01095	0.0	1.0	True
AJBGEP_01105	0.0	1.0	True
AJBGEP_01110	0.0	1.0	True
AJBGEP_01115	0.0	1.0	True
AJBGEP_01125	0.0	1.0	True
AJBGEP_01130	0.0	1.0	True
AJBGEP_01135	0.0	1.0	True
AJBGEP_01145	0.0	1.0	True
AJBGEP_01155	0.0	1.0	True
AJBGEP_01160	0.0	1.0	True
AJBGEP_01165	0.0	1.0	True
AJBGEP_01170	0.0	1.0	True
AJBGEP_01175	0.0	1.0	True
AJBGEP_01180	0.0	1.0	True
AJBGEP_01185	0.0	1.0	True
AJBGEP_01190	0.0	1.0	True
AJBGEP_01195	0.0	1.0	True
AJBGEP_01200	0.0	1.0	True
AJBGEP_01205	0.0	1.0	True
AJBGEP_01210	0.0	1.0	True
AJBGEP_01215	0.0	1.0	True
AJBGEP_01220	0.0	1.0	True
AJBGEP_01225	0.0	1.0	True
AJBGEP_01230	0.0	1.0	True
AJBGEP_01235	0.0	1.333	True
AJBGEP_01240	0.0	1.0	True
AJBGEP_01245	0.0	1.0	True
AJBGEP_01250	0.0	1.0	True
AJBGEP_01255	0.0	1.0	True
AJBGEP_01260	0.0	1.0	True
AJBGEP_01265	0.0	1.0	True
AJBGEP_01270	0.0	1.0	True
AJBGEP_01275	0.0	1.0	True
AJBGEP_01280	0.0	1.0	True
AJBGEP_01285	0.0	1.0	True
AJBGEP_01290	0.0	1.0	True
AJBGEP_01295	0.0	1.0	True
AJBGEP_01305	0.0	1.0	True
AJBGEP_01310	0.0	1.0	True
AJBGEP_01350	0.0	1.0	True
AJBGEP_01355	0.0	1.0	True
AJBGEP_01360	0.0	1.0	True
AJBGEP_01365	0.0	1.0	True
AJBGEP_01370	0.0	1.0	True
AJBGEP_01375	0.0	1.0	True
AJBGEP_01380	0.0	1.0	True
AJBGEP_01385	0.0	1.0	True
AJBGEP_01390	0.0	1.0	True
AJBGEP_01395	0.0	1.0	True
AJBGEP_01410	0.0	1.0	True
AJBGEP_01415	0.0	1.0	True
AJBGEP_01420	0.0	1.0	True
AJBGEP_01425	0.0	1.0	True
AJBGEP_01430	0.0	1.0	True
AJBGEP_01440	0.0	1.0	True
AJBGEP_01480	0.0	1.0	True
AJBGEP_01495	0.0	1.0	True
AJBGEP_01505	0.0	1.0	True
AJBGEP_01510	0.0	1.0	True
AJBGEP_01585	0.0	1.0	True
AJBGEP_01595	0.0	1.0	True
AJBGEP_01600	0.0	1.0	True
AJBGEP_01605	0.0	1.0	True
AJBGEP_02635	0.0	1.0	True
AJBGEP_02640	0.0	1.0	True
AJBGEP_02645	0.0	1.0	True
AJBGEP_02650	0.0	1.0	True
AJBGEP_02655	0.0	1.0	True
AJBGEP_02660	0.0	1.0	True
AJBGEP_02665	0.0	1.0	True
AJBGEP_02670	0.0	1.0	True
AJBGEP_02675	0.0	1.0	True
AJBGEP_02680	0.0	1.0	True
AJBGEP_02685	0.0	1.0	True
AJBGEP_02695	0.0	1.0	True
AJBGEP_02700	0.0	1.0	True
AJBGEP_02705	0.0	1.0	True
AJBGEP_02710	0.0	1.0	True
AJBGEP_02715	0.0	1.0	True
AJBGEP_02720	0.0	1.125	True
AJBGEP_02725	0.0	1.0	True
AJBGEP_02730	0.0	1.0	True
AJBGEP_02735	0.0	1.0	True
AJBGEP_02745	0.0	1.0	True
AJBGEP_02750	0.0	1.0	True
AJBGEP_02755	0.0	1.0	True
AJBGEP_02765	0.0	1.0	True
AJBGEP_02770	0.0	1.0	True
AJBGEP_02775	0.0	1.0	True
AJBGEP_02780	0.0	1.0	True
AJBGEP_02785	0.0	1.0	True
AJBGEP_02790	0.0	1.0	True
AJBGEP_02795	0.0	1.0	True
AJBGEP_02800	0.0	1.0	True
AJBGEP_02805	0.0	1.0	True
AJBGEP_02810	0.0	1.0	True
AJBGEP_02815	0.0	1.0	True
AJBGEP_02820	0.0	1.0	True
AJBGEP_02825	0.0	1.0	True
AJBGEP_02835	0.0	1.111	True
AJBGEP_02840	0.0	1.0	True
AJBGEP_02855	0.0	1.0	True
AJBGEP_02860	0.0	1.0	True
AJBGEP_02865	0.0	1.0	True
AJBGEP_02905	0.778	1.889	False
AJBGEP_02910	0.222	1.444	False
AJBGEP_02925	0.0	1.0	True
AJBGEP_02930	0.0	1.0	True
AJBGEP_02935	0.0	1.0	True
AJBGEP_02940	0.0	1.0	True
AJBGEP_02945	0.0	1.111	True
AJBGEP_02950	0.0	1.0	True
AJBGEP_02955	0.0	1.0	True
AJBGEP_02960	0.0	1.0	True
AJBGEP_03000	0.0	1.125	True
AJBGEP_03005	0.0	1.0	True
AJBGEP_03010	0.0	1.0	True
AJBGEP_03020	0.0	1.0	True
AJBGEP_03025	0.0	1.0	True
AJBGEP_03030	0.0	1.0	True
AJBGEP_03035	0.0	1.0	True
AJBGEP_03040	0.0	1.0	True
AJBGEP_03045	0.0	1.0	True
AJBGEP_03050	0.0	1.0	True
AJBGEP_03055	0.0	1.0	True
AJBGEP_03065	0.0	1.0	True
AJBGEP_03070	0.0	1.0	True
AJBGEP_03075	0.0	1.0	True
AJBGEP_03080	0.0	1.0	True
AJBGEP_03085	0.0	1.0	True
AJBGEP_03090	0.0	1.0	True
AJBGEP_03100	0.0	1.0	True
AJBGEP_03105	0.0	1.0	True
AJBGEP_03110	0.0	1.0	True
AJBGEP_03115	0.0	1.0	True
AJBGEP_03120	0.0	1.0	True
AJBGEP_03130	0.0	1.0	True
AJBGEP_03135	0.0	1.0	True
AJBGEP_03140	0.0	1.0	True
AJBGEP_03145	0.0	1.0	True
AJBGEP_03150	0.0	1.0	True
AJBGEP_05790	0.0	1.0	True
AJBGEP_05795	0.0	1.0	True
AJBGEP_05800	0.0	1.0	True
AJBGEP_05805	0.0	1.0	True
AJBGEP_05810	0.0	1.0	True
AJBGEP_05815	0.0	1.0	True
AJBGEP_05820	0.0	1.0	True
AJBGEP_05825	0.0	1.0	True
AJBGEP_05830	0.0	1.0	True
AJBGEP_05835	0.0	1.0	True
AJBGEP_05840	0.0	1.0	True
AJBGEP_05845	0.0	1.0	True
AJBGEP_05850	0.0	1.0	True
AJBGEP_05855	0.0	1.0	True
AJBGEP_05860	0.0	1.0	True
AJBGEP_05865	0.0	1.0	True
AJBGEP_05870	0.0	1.0	True
AJBGEP_05875	0.0	1.0	True
AJBGEP_05880	0.0	1.0	True
AJBGEP_05885	0.0	1.0	True
AJBGEP_05890	0.0	1.0	True
AJBGEP_05895	0.0	1.0	True
AJBGEP_05900	0.0	1.0	True
AJBGEP_05905	0.0	1.0	True
AJBGEP_05910	0.0	1.0	True
AJBGEP_05915	0.0	1.0	True
AJBGEP_05920	0.0	1.0	True
AJBGEP_05925	0.0	1.0	True
AJBGEP_05935	0.0	1.0	True
AJBGEP_05940	0.0	1.143	True
AJBGEP_05945	0.0	1.0	True
AJBGEP_05950	0.0	1.0	True
AJBGEP_05960	0.0	1.0	True
AJBGEP_05965	0.0	1.0	True
AJBGEP_05970	0.0	1.0	True
AJBGEP_05975	0.0	1.0	True
AJBGEP_05980	0.0	1.0	True
AJBGEP_05985	0.0	1.0	True
AJBGEP_05990	0.0	1.0	True
AJBGEP_05995	0.0	1.0	True
AJBGEP_06000	0.0	1.0	True
AJBGEP_06005	0.0	1.0	True
AJBGEP_06010	0.0	1.0	True
AJBGEP_06015	0.0	1.0	True
AJBGEP_06020	0.0	1.0	True
AJBGEP_06025	0.0	1.0	True
AJBGEP_06035	0.0	1.0	True
AJBGEP_06040	0.0	1.0	True
AJBGEP_06045	0.0	1.0	True
AJBGEP_06050	0.0	1.0	True
AJBGEP_06055	0.0	1.0	True
AJBGEP_06060	0.0	1.0	True
AJBGEP_06065	0.0	1.0	True
AJBGEP_06070	0.0	1.0	True
AJBGEP_06080	0.0	1.0	True
AJBGEP_06085	0.0	1.0	True
AJBGEP_06090	0.0	1.0	True
AJBGEP_06095	0.0	1.0	True
AJBGEP_06100	0.0	1.0	True
AJBGEP_06105	0.0	1.0	True
AJBGEP_06115	0.0	1.0	True
AJBGEP_06120	0.0	1.0	True
AJBGEP_06125	0.0	1.0	True
AJBGEP_06130	0.0	1.0	True
AJBGEP_06135	0.0	1.0	True
AJBGEP_06140	0.0	1.0	True
AJBGEP_06145	0.0	1.0	True
AJBGEP_06170	0.0	1.0	True
AJBGEP_06175	0.0	1.0	True
AJBGEP_06180	0.0	1.0	True
AJBGEP_06185	0.0	1.0	True
AJBGEP_06190	0.0	1.0	True
AJBGEP_06195	0.0	1.0	True
AJBGEP_06200	0.0	1.0	True
AJBGEP_06205	0.0	1.0	True
AJBGEP_06210	0.0	1.0	True
BEJGEH_20900	0.0	1.0	True
BEJGEH_21105	0.0	1.0	True
GEGEGB_07395	0.0	1.0	True
GEGEGB_07520	0.0	1.0	True
GEGEGB_10795	0.0	1.0	True
GEGEGB_10875	0.0	1.0	True
GEGEGB_10915	0.0	1.0	True
GEGEGB_13090	0.0	1.111	True
GEGEGB_19350	0.0	1.0	True
GEGEGB_21830	0.0	1.0	True
ODDLKH_00070	0.0	1.0	True
ODDLKH_08580	0.0	1.0	True
LNHIMF_01390	0.0	1.143	True
LNHIMF_10360	0.0	1.111	True
LNHIMF_13200	0.0	1.0	True
LNHIMF_14620	0.0	1.0	True
LNHIMF_18805	0.0	1.0	True
LNHIMF_22965	0.0	1.167	True
ONMMKP_00885	0.0	1.0	True
ONMMKP_05940	0.0	1.0	True
PKJKAM_03070	0.0	1.0	True
PKJKAM_15165	0.0	1.0	True
AJBGEP_00530	0.0	1.0	True
AJBGEP_00535	0.0	1.0	True
AJBGEP_00540	0.0	1.0	True
AJBGEP_00550	0.0	1.0	True
AJBGEP_00555	0.0	1.0	True
AJBGEP_00560	0.0	1.0	True
AJBGEP_00565	0.0	1.0	True
AJBGEP_00575	0.0	1.0	True
AJBGEP_00580	0.0	1.0	True
AJBGEP_00585	0.0	1.0	True
AJBGEP_00590	0.0	1.0	True
AJBGEP_00595	0.0	1.0	True
AJBGEP_00600	0.0	1.0	True
AJBGEP_00605	0.0	1.0	True
AJBGEP_00610	0.0	1.0	True
AJBGEP_00615	0.0	1.0	True
AJBGEP_00620	0.0	1.0	True
AJBGEP_00625	0.0	1.0	True
AJBGEP_00630	0.0	1.0	True
AJBGEP_00635	0.0	1.0	True
AJBGEP_00640	0.0	1.0	True
AJBGEP_00650	0.0	1.0	True
AJBGEP_00655	0.0	1.0	True
AJBGEP_00660	0.0	1.0	True
AJBGEP_00665	0.0	1.0	True
AJBGEP_00670	0.0	1.0	True
AJBGEP_00675	0.0	1.0	True
